generation,gain_enemy_2,gain_enemy_4,gain_enemy_6,kill_enemy_2,kill_enemy_4,kill_enemy_6,sigma_0,sigma_1,sigma_2,sigma_3
20,74.0,-60.0,-92.5,1.0,0.0,0.0,0.03166634752095172,0.03701089145606665,0.06791014282469009,0.0705862207257463
20,74.0,-60.0,-92.5,1.0,0.0,0.0,0.0557973283352418,0.05254113084335765,0.08788919783336985,0.1
20,58.0,-82.5,-42.5,1.0,0.0,0.0,0.03899514770594221,0.050234935555721616,0.06173938697838418,0.07923266877690154
20,74.0,-60.0,-92.5,1.0,0.0,0.0,0.04818076682787596,0.045283518415534116,0.06068173995423589,0.06921238176419184
20,59.0,-82.5,-47.5,1.0,0.0,0.0,0.055382403586354656,0.06855522578070962,0.04296670338480609,0.06517979131051348
20,74.0,-60.0,-92.5,1.0,0.0,0.0,0.05307804690074775,0.03783352628570327,0.06236239624093241,0.05317068150064207
20,74.0,-60.0,-92.5,1.0,0.0,0.0,0.07442662222611428,0.07286632154617503,0.04472745611254501,0.06509044175483517
21,57.5,-67.5,-65.0,1.0,0.0,0.0,0.026088653628123,0.03333718877323013,0.03735731401828225,0.08592886926591355
21,48.0,-42.5,-47.5,1.0,0.0,0.0,0.01870636092609239,0.02958351642149875,0.031863686850778054,0.07368136597029534
21,15.5,-52.5,-95.0,0.5,0.0,0.0,0.01851601541195466,0.02191314235461359,0.024448063794368268,0.09962992128687174
21,37.0,-50.0,-30.999999999999943,1.0,0.0,0.25,0.02387341712060202,0.021103002126885248,0.06626332922906712,0.09170559331987216
21,74.0,-60.0,-92.5,1.0,0.0,0.0,0.042402915834937126,0.05422846472808208,0.05843728504479093,0.06400659938814607
21,46.5,-55.0,-47.5,1.0,0.0,0.0,0.03190966030635118,0.04937233054743261,0.061606897019019786,0.03530642718201488
21,59.0,-87.5,-50.0,1.0,0.0,0.0,0.06294132392903239,0.08661594957453285,0.1,0.06125725841413085
21,74.0,-60.0,-92.5,1.0,0.0,0.0,0.03517604586041878,0.0364687976364847,0.062211952899607216,0.051991592747481434
21,74.0,-60.0,-92.5,1.0,0.0,0.0,0.07140069040104376,0.038015849492951614,0.0734161042137581,0.08714799482549927
21,74.0,-60.0,-92.5,1.0,0.0,0.0,0.05950995172709763,0.034982300791121315,0.07138391162087529,0.1
21,74.0,-60.0,-92.5,1.0,0.0,0.0,0.04248942851747437,0.043091907406039506,0.0591356560795915,0.06824755001439171
21,74.0,-60.0,-92.5,1.0,0.0,0.0,0.0397026661218375,0.023287892224398875,0.041794002231987155,0.06466827023782787
21,14.0,-65.0,-92.5,0.75,0.0,0.0,0.04795825657513072,0.048613375575677,0.06900399960229668,0.0679394808080215
21,74.0,-60.0,-92.5,1.0,0.0,0.0,0.03300013736987869,0.03706100123412026,0.03611551873358987,0.09557621532949431
21,42.0,-55.0,-55.0,1.0,0.0,0.0,0.03402877574266276,0.04830612081748033,0.07215863692162196,0.0875891189283622
21,55.0,-85.0,-47.5,1.0,0.0,0.0,0.052674726505784114,0.043421303671934364,0.044510713622867265,0.055700034204415556
21,-27.5,-40.0,-97.5,0.0,0.0,0.0,0.024603701744387856,0.05674764253806143,0.0615655751276821,0.05501804337283296
21,32.0,-47.5,-37.5,0.75,0.0,0.0,0.04732559468888487,0.07111491424694295,0.07296952572718576,0.06685882667048318
21,74.0,-60.0,-92.5,1.0,0.0,0.0,0.0371873926713642,0.03193432658211893,0.06214124198654732,0.1
21,15.5,-47.5,-85.0,0.5,0.0,0.0,0.047601584305664,0.05204346530589015,0.05262289234844526,0.07363441270684501
21,58.0,-85.0,-55.0,1.0,0.0,0.0,0.029388700016901827,0.060750010337814374,0.07977924162356294,0.07056916063663281
21,74.0,-60.0,-92.5,1.0,0.0,0.0,0.04682985012110367,0.04916440633841727,0.05454313309369839,0.06366213185455928
21,43.5,-52.5,-45.0,1.0,0.0,0.0,0.04851289298567355,0.047174644339301366,0.07327189723824758,0.09254365177960326
21,25.0,-85.0,-67.5,1.0,0.0,0.0,0.023529896634249408,0.022720230421253117,0.050033904386119384,0.09446539313356657
21,58.0,-85.0,-57.5,1.0,0.0,0.0,0.04162825169655517,0.07893272034049491,0.0593817591955849,0.07878498923230379
21,7.5,-52.5,-57.5,0.5,0.0,0.0,0.025795693268206316,0.054911360708858,0.06793378487878962,0.0663633437928668
21,74.0,-60.0,-92.5,1.0,0.0,0.0,0.033151638697826696,0.053009519306703584,0.09074607832520916,0.09454779717014336
21,15.0,-72.5,-55.0,0.5,0.0,0.0,0.0354133490763003,0.03307309036604492,0.06349142366645151,0.07393571493185475
21,74.0,-60.0,-92.5,1.0,0.0,0.0,0.052326577783284894,0.05858349797423761,0.03605778099914586,0.075366976577966
21,74.0,-60.0,-92.5,1.0,0.0,0.0,0.05888621504099742,0.04328563251551406,0.052256645368752644,0.042380338160242566
21,74.0,-60.0,-92.5,1.0,0.0,0.0,0.0302231556935106,0.042196378783611925,0.0720553692618985,0.04097432147825084
21,74.0,-60.0,-92.5,1.0,0.0,0.0,0.041063672107527004,0.0576749026171381,0.06866897281128262,0.050128594586994035
21,74.0,-60.0,-92.5,1.0,0.0,0.0,0.04466308470918397,0.05766218964362821,0.08623453960938518,0.04460569902531614
21,74.0,-60.0,-92.5,1.0,0.0,0.0,0.04483436776030756,0.05203718717651791,0.09010534492801624,0.06855030848167691
21,74.0,-60.0,-92.5,1.0,0.0,0.0,0.047300558819729555,0.04123391558092833,0.0757978723132953,0.04929793937043687
21,-20.0,-40.0,-95.0,0.25,0.0,0.0,0.04948956438523215,0.044892531499335156,0.0384763250905301,0.08530629203111917
21,74.0,-60.0,-92.5,1.0,0.0,0.0,0.031792291000806334,0.040271651345577225,0.06887591230179115,0.05700601453656943
21,6.0,-90.0,-75.0,0.5,0.0,0.0,0.02949317035692085,0.08194626198956645,0.06163931982662752,0.03523974243904244
21,21.5,-60.0,-47.5,1.0,0.0,0.0,0.04900737381621003,0.06830514801294815,0.041179084093151984,0.04543533973091184
21,74.0,-60.0,-92.5,1.0,0.0,0.0,0.034467839622694195,0.03450026821409744,0.057111961554882754,0.08201294553669745
21,74.0,-60.0,-92.5,1.0,0.0,0.0,0.04721487827858266,0.047172401930546365,0.04648812021432278,0.05342739714871598
21,74.0,-60.0,-92.5,1.0,0.0,0.0,0.036593222537713604,0.029649345848794022,0.0827321629239254,0.05967254718480865
21,74.0,-60.0,-92.5,1.0,0.0,0.0,0.03229151763408939,0.03783456688679209,0.04672239427067773,0.07338884565407265
21,56.0,-85.0,-60.0,1.0,0.0,0.0,0.05963020833553898,0.02973460278808294,0.1,0.07684947558208821
21,52.0,-82.5,-62.5,1.0,0.0,0.0,0.06315956989066313,0.03919177503095736,0.07632239891639334,0.06271755566354087
21,74.0,-60.0,-92.5,1.0,0.0,0.0,0.045174851672660346,0.051184647470272335,0.07988548698294638,0.07667937841688112
21,74.0,-60.0,-92.5,1.0,0.0,0.0,0.046529205660148794,0.03262347341317469,0.03917081516483085,0.05728193874365406
21,18.5,-90.0,-65.0,0.75,0.0,0.0,0.0623303951300551,0.060368836519950037,0.054219410701579464,0.07015307120894322
21,30.0,-87.5,-50.0,1.0,0.0,0.0,0.045401030791096725,0.044694699892501945,0.06356134421793398,0.04058753529445442
21,74.0,-60.0,-92.5,1.0,0.0,0.0,0.04838696624215471,0.040821843059597705,0.04385891205153067,0.06842390018050779
21,8.0,-85.0,-60.0,0.5,0.0,0.0,0.05670419280852859,0.06522813105077106,0.05506958171014074,0.060639834021274146
21,74.0,-60.0,-92.5,1.0,0.0,0.0,0.05694896921967766,0.04715391822465338,0.05386779214951968,0.09447019699666588
21,34.0,-62.5,-42.5,1.0,0.0,0.0,0.04650844490857096,0.03333008594813265,0.0664288265442865,0.0472274797329301
21,74.0,-60.0,-92.5,1.0,0.0,0.0,0.04035208073880546,0.058468503848026744,0.05642382825985876,0.07287522866226404
21,20.5,-90.0,-67.5,1.0,0.0,0.0,0.04948972226873896,0.05536563232498965,0.08769779108394038,0.0692258558028101
21,-30.0,-62.5,-95.0,0.0,0.0,0.0,0.03820443071848656,0.06645130222781619,0.07376881880969802,0.08297854321407734
21,48.5,-55.0,-67.5,1.0,0.0,0.0,0.03622940549063191,0.06753154488233705,0.06953584754784296,0.05868660199154395
21,57.0,-87.5,-50.0,1.0,0.0,0.0,0.028795729530445922,0.05191259465483405,0.054526899165960235,0.058725054377027026
21,15.5,-32.5,-85.0,0.5,0.0,0.0,0.02949064573497766,0.041577641935891495,0.05093911480375321,0.09404899998171506
21,28.0,-65.0,-97.5,0.75,0.0,0.0,0.04291279915658022,0.06765748052513118,0.0685480024484354,0.0778737345104307
21,74.0,-60.0,-92.5,1.0,0.0,0.0,0.053397936057218064,0.03337875667505037,0.030710635297728335,0.07005317395088496
21,74.0,-60.0,-92.5,1.0,0.0,0.0,0.053452838251375916,0.0684044057382197,0.07032103470505875,0.05397182428403212
21,74.0,-60.0,-92.5,1.0,0.0,0.0,0.06121789644729565,0.03986113558268221,0.05559063555187111,0.09662607233053469
21,1.5,-50.0,-95.0,0.5,0.0,0.0,0.02124822417284149,0.03279348478646148,0.031941296459905684,0.09076558217373025
21,28.5,-82.5,-45.0,1.0,0.0,0.0,0.05161224466229943,0.06842021711616432,0.09355932380652274,0.07627257702558655
21,74.0,-60.0,-92.5,1.0,0.0,0.0,0.05934226884250769,0.05281591139647106,0.07279723306290067,0.06086277131996233
21,7.5,-45.0,-67.5,0.5,0.0,0.0,0.050230282497158045,0.051416374055938956,0.05657600907366143,0.06579308981423525
21,74.0,-60.0,-92.5,1.0,0.0,0.0,0.03231555135753978,0.0314327483513555,0.05706721851318712,0.052698173875514176
21,74.0,-60.0,-92.5,1.0,0.0,0.0,0.05339154968698944,0.04712256831829365,0.06870546175411367,0.06362618029932487
21,74.0,-60.0,-92.5,1.0,0.0,0.0,0.05201929114568766,0.05597331434063534,0.06761322493504252,0.06046593209070709
21,74.0,-60.0,-92.5,1.0,0.0,0.0,0.03391086572843856,0.03756147498044768,0.044689966445970494,0.08449789066670459
21,74.0,-60.0,-92.5,1.0,0.0,0.0,0.029501459138519898,0.02830724268572428,0.05037168871982032,0.0370450863080083
21,74.0,-60.0,-92.5,1.0,0.0,0.0,0.042593839231538304,0.0357935806644033,0.04183722759644763,0.09684138684746044
21,74.0,-60.0,-92.5,1.0,0.0,0.0,0.044638266769730595,0.02981719863020682,0.04328043383668528,0.06465747923400696
21,74.0,-60.0,-92.5,1.0,0.0,0.0,0.05779591119306073,0.03590536884529343,0.08131316516057419,0.04431877403296325
21,31.0,-62.5,-45.0,1.0,0.0,0.0,0.075145824841656,0.055014710254667976,0.0748499799369033,0.042422880470123006
21,74.0,-60.0,-92.5,1.0,0.0,0.0,0.06749709002801565,0.04548840818010374,0.06576478757698573,0.05245045141900501
21,74.0,-60.0,-92.5,1.0,0.0,0.0,0.04152260407041651,0.06412976283777168,0.05987004967535782,0.06722071746354029
21,47.5,-55.0,-42.5,1.0,0.0,0.0,0.0388356858849539,0.05840013160737423,0.049788389851760664,0.03273304100549
21,7.5,-90.0,-57.5,0.5,0.0,0.0,0.04260457884177964,0.03363694035159691,0.07168605528927835,0.06045566707479538
21,74.0,-60.0,-92.5,1.0,0.0,0.0,0.03765140838215521,0.03525707483981204,0.048683411042422194,0.0421764430850799
21,74.0,-60.0,-92.5,1.0,0.0,0.0,0.034762740831203766,0.0517337932709874,0.0499013335340848,0.09037601049432624
21,74.0,-60.0,-92.5,1.0,0.0,0.0,0.045147716987422516,0.07662269367284934,0.05727208663046773,0.05862473908548473
21,74.0,-60.0,-92.5,1.0,0.0,0.0,0.034066537473461785,0.03324839987872703,0.039197761601589456,0.08493342293389335
21,74.0,-60.0,-92.5,1.0,0.0,0.0,0.026586830360825497,0.04493955416182187,0.037225336659315454,0.052031126111017637
21,74.0,-60.0,-92.5,1.0,0.0,0.0,0.04511937114061899,0.07378148113978038,0.09984391428487117,0.07557430881050177
21,12.5,-52.5,-40.0,0.5,0.0,0.0,0.04675602752272553,0.04845965633565386,0.04395671621292474,0.06282270729079568
21,74.0,-60.0,-92.5,1.0,0.0,0.0,0.03288314041262743,0.058227644531516916,0.084792985297931,0.1
21,21.0,-62.5,-45.0,1.0,0.0,0.0,0.06241447154833629,0.09032947955516898,0.03847056252821444,0.03497540943715311
21,74.0,-60.0,-92.5,1.0,0.0,0.0,0.04778100033060823,0.04367644174440436,0.06301484926599743,0.07883598362903536
21,35.5,-60.0,-50.0,1.0,0.0,0.0,0.06359881176281088,0.06074219270029923,0.05704673834335312,0.03352315704000415
21,74.0,-60.0,-92.5,1.0,0.0,0.0,0.051917142587968514,0.04272572812688913,0.06697317283481528,0.0654841181953963
21,40.0,-85.0,-62.5,1.0,0.0,0.0,0.045056322394304286,0.028741790190911845,0.06219992300705304,0.04558200239340219
21,47.5,-82.5,-57.5,1.0,0.0,0.0,0.030214641374256557,0.02827254162523239,0.03067940955365544,0.09968069285877958
21,6.0,-90.0,-95.0,0.5,0.0,0.0,0.04799593135872685,0.03479264563661046,0.08088347687111568,0.05722571764260148
21,74.0,-60.0,-92.5,1.0,0.0,0.0,0.05062263007687636,0.029005953006127946,0.06581479255690693,0.05088957999004008
21,7.0,-52.5,-85.0,0.5,0.0,0.0,0.03123067810800541,0.060594791701753505,0.04461490486435718,0.0639184321071938
21,74.0,-60.0,-92.5,1.0,0.0,0.0,0.06177279154614413,0.033324046839901963,0.07820546259537244,0.06669145861540748
21,27.5,-37.5,-82.5,1.0,0.0,0.0,0.027404351477420576,0.03124202833532753,0.045245548859757505,0.1
21,37.5,-67.5,-57.5,1.0,0.0,0.0,0.06125394422672557,0.07621230306211643,0.065444424937197,0.04640368103608313
22,37.0,-50.0,-30.999999999999943,1.0,0.0,0.25,0.024036552358637765,0.020261855831088783,0.06644542535034446,0.1
22,21.5,-45.0,-65.0,0.5,0.0,0.0,0.023869742324960707,0.025458662632541013,0.029525845043767505,0.06497245712073403
22,30.5,-65.0,-55.0,1.0,0.0,0.0,0.05127310126170293,0.047457882427013924,0.08528138009030824,0.091082129915665
22,46.0,-55.0,-47.5,1.0,0.0,0.0,0.046712939102080964,0.05642542836114096,0.0481426956628351,0.03391814106396595
22,74.0,-60.0,-92.5,1.0,0.0,0.0,0.032877772055746775,0.07249266878426242,0.05342045185378875,0.055543817632042865
22,74.0,-60.0,-92.5,1.0,0.0,0.0,0.0375579115880193,0.04918787423301882,0.043856287714959634,0.07515326534114102
22,74.0,-60.0,-92.5,1.0,0.0,0.0,0.05929011662720985,0.05433343654765532,0.05594622454013051,0.05063593246468519
22,74.0,-60.0,-92.5,1.0,0.0,0.0,0.05159383413528783,0.04536389161781314,0.057332461706350146,0.08235150019267154
22,74.0,-60.0,-92.5,1.0,0.0,0.0,0.06110958384769239,0.06363345482364695,0.07964065843232745,0.05767277442001908
22,6.0,-90.0,-95.0,0.5,0.0,0.0,0.0440192678892376,0.038890857484293974,0.06665466609041713,0.0805191447118548
22,24.0,-57.5,-45.0,1.0,0.0,0.0,0.03854492160026167,0.07975336319773027,0.06776359478197538,0.038506269589346366
22,74.0,-60.0,-92.5,1.0,0.0,0.0,0.03014384163579974,0.04803017411344973,0.04294742939542215,0.07672844442887329
22,50.0,-70.0,-95.0,0.75,0.0,0.0,0.021265491446695536,0.05372886877610572,0.036679211148561035,0.06354946631810607
22,32.0,-47.5,-40.0,0.75,0.0,0.0,0.04109012750347318,0.05248192104990814,0.07905814311806073,0.05826054582968186
22,27.5,-65.0,-57.5,1.0,0.0,0.0,0.04761344994820165,0.033893137273257136,0.09824023850458619,0.08974102421416558
22,32.5,-42.5,-85.0,0.75,0.0,0.0,0.06957903601378176,0.03620714182851206,0.1,0.084905949285062
22,33.0,-50.0,-50.0,0.75,0.0,0.0,0.04581443035414808,0.03771473648488326,0.04446142343016222,0.0522762218572558
22,6.0,-57.5,-95.0,0.5,0.0,0.0,0.051668136404555726,0.05028109577063236,0.08004025344829314,0.07079032948394487
22,74.0,-60.0,-92.5,1.0,0.0,0.0,0.05940258337073882,0.04274936825420834,0.04558133776560321,0.0743617837299882
22,74.0,-60.0,-92.5,1.0,0.0,0.0,0.04382500921435364,0.06203076606687071,0.07025230210282986,0.1
22,74.0,-60.0,-92.5,1.0,0.0,0.0,0.046812303461257414,0.031613155325485295,0.03673240163834063,0.0885711707536383
22,74.0,-60.0,-92.5,1.0,0.0,0.0,0.05019444269261341,0.034773488808634415,0.05442349940693316,0.1
22,74.0,-60.0,-92.5,1.0,0.0,0.0,0.04936641904845681,0.07574920536279224,0.06688815393910491,0.05551669801620818
22,37.5,-85.0,-55.0,1.0,0.0,0.0,0.05429734233835847,0.042207034543028515,0.08184939884821878,0.1
22,74.0,-60.0,-92.5,1.0,0.0,0.0,0.027677084879720846,0.019832958766015568,0.044984996840839876,0.06469535984810498
22,74.0,-60.0,-92.5,1.0,0.0,0.0,0.057689809040610246,0.037414855677243425,0.06673954618707414,0.07373943985229474
22,53.0,-85.0,-47.5,1.0,0.0,0.0,0.06680743982501898,0.0717736716973892,0.07341210577482736,0.06827196672789553
22,74.0,-60.0,-92.5,1.0,0.0,0.0,0.03797528625010899,0.052163618303484094,0.07273571278060106,0.09011837514913584
22,74.0,-60.0,-92.5,1.0,0.0,0.0,0.0445726624607243,0.03345864667586041,0.043170922958120944,0.08692974034901545
22,74.0,-60.0,-92.5,1.0,0.0,0.0,0.03524724161162394,0.03738564371650831,0.055861588744360334,0.07229499425038013
22,6.0,-90.0,-90.0,0.5,0.0,0.0,0.05840198014288484,0.06958718703160692,0.06622284406169499,0.07368695812680165
22,45.0,-47.5,-50.0,1.0,0.0,0.0,0.04143732483128007,0.05558090120607506,0.09303807635861404,0.1
22,74.0,-60.0,-92.5,1.0,0.0,0.0,0.04295941537529225,0.033916128503474766,0.07917201704578326,0.09448951529205331
22,74.0,-60.0,-92.5,1.0,0.0,0.0,0.03949771373667423,0.05396824051589659,0.1,0.06782053227139698
22,46.5,-55.0,-60.0,1.0,0.0,0.0,0.0442680839673253,0.05736811840945151,0.056836023971627216,0.06958587543652198
22,74.0,-70.0,-92.5,1.0,0.0,0.0,0.031186735337104823,0.04641770236276241,0.0420904655892827,0.08894119765090235
22,22.0,-65.0,-47.5,1.0,0.0,0.0,0.06447653486575972,0.05579279698126219,0.08954826542929314,0.04618469534043207
22,74.0,-60.0,-92.5,1.0,0.0,0.0,0.05732487888421695,0.04352176224560928,0.053735680850648226,0.061761930484234714
22,23.0,-85.0,-55.0,1.0,0.0,0.0,0.024745482204648582,0.04055508126704221,0.05202633339648418,0.05826974599899334
22,26.0,-57.5,-70.0,1.0,0.0,0.0,0.026876297946493776,0.02415559370191301,0.052302204102774016,0.06408702066871405
22,6.0,-90.0,-95.0,0.5,0.0,0.0,0.050305980053343746,0.05507166776416052,0.08982098622922728,0.07098028684958818
22,19.5,-50.0,-40.0,0.75,0.0,0.0,0.07085375648280601,0.04887567879128026,0.05395043961450451,0.06788293806518991
22,15.5,-35.0,-85.0,0.5,0.0,0.0,0.028942498498289133,0.045828892102977054,0.0730726914498942,0.1
22,74.0,-60.0,-92.5,1.0,0.0,0.0,0.041701225190859406,0.04497308805002873,0.05467230857826821,0.05619543969088302
22,74.0,-60.0,-92.5,1.0,0.0,0.0,0.03870950157950973,0.04609251333279183,0.06285969351530382,0.06669685764064937
22,7.5,-45.0,-67.5,0.5,0.0,0.0,0.04855648509772729,0.051014647381803536,0.06276580908044933,0.07361738576311551
22,74.0,-60.0,-92.5,1.0,0.0,0.0,0.0398577910140921,0.04627649645968449,0.05538286812129834,0.03046797967793606
22,74.0,-60.0,-92.5,1.0,0.0,0.0,0.03295002083194507,0.03095755683145966,0.05347383292461615,0.06823124426892357
22,-100.0,-100.0,-100.0,0.0,0.0,0.0,0.03341574223591993,0.06112520132057574,0.05930863548923198,0.08499812141147485
22,57.0,-67.5,-62.5,1.0,0.0,0.0,0.028998687020699795,0.03875005755165773,0.0405265018018907,0.09645961972063814
22,28.0,-87.5,-65.0,1.0,0.0,0.0,0.047938746296019734,0.05251517062903224,0.05705401533340314,0.05535109128006101
22,74.0,-60.0,-92.5,1.0,0.0,0.0,0.03534980537839501,0.045789191326597374,0.05566339412144762,0.06892268718721914
22,34.0,-52.5,-60.0,1.0,0.0,0.0,0.014215831879285509,0.03500821589769,0.0416004403347881,0.052309208510663285
22,24.0,-67.5,-50.0,1.0,0.0,0.0,0.05225819391210733,0.04333471327124166,0.08449827779417118,0.057275348853132346
22,22.0,-90.0,-62.5,0.75,0.0,0.0,0.04583772740030328,0.04646420964706621,0.06606527646728799,0.06837761214100276
22,55.0,-62.5,-65.0,1.0,0.0,0.0,0.045815765403755156,0.06811668065668532,0.1,0.06291156454011923
22,74.0,-60.0,-92.5,1.0,0.0,0.0,0.03500633373365544,0.03720824550427747,0.05136568837450064,0.07725760286367182
22,74.0,-60.0,-92.5,1.0,0.0,0.0,0.04714195896815789,0.039962206439069614,0.1,0.08367082356413726
22,74.0,-60.0,-92.5,1.0,0.0,0.0,0.04321428762807876,0.05171271708454519,0.06259005617607848,0.07252515969775614
22,33.0,-45.0,-62.5,0.75,0.0,0.0,0.04138364132820135,0.03198747791684392,0.08591344749006997,0.0870691255383748
22,74.0,-60.0,-92.5,1.0,0.0,0.0,0.03293642610080908,0.036190420225527015,0.05200737692122341,0.07334584421600923
22,74.0,-60.0,-92.5,1.0,0.0,0.0,0.06799674466165408,0.055123826723356924,0.05032530339412605,0.05872751805821768
22,28.0,-67.5,-50.0,1.0,0.0,0.0,0.04019420326156309,0.07061155911355121,0.06699838413029283,0.06358715009891489
22,20.5,-62.5,-45.0,1.0,0.0,0.0,0.037529278732822136,0.058606814258814616,0.036840793818119374,0.04704439117342062
22,22.5,-60.0,-72.5,1.0,0.0,0.0,0.027957808205733792,0.043886695957140516,0.06724808968718854,0.1
22,22.0,-47.5,-37.5,0.75,0.0,0.0,0.04078486385682199,0.05028681159362319,0.04066219576609247,0.07069059503070652
22,74.0,-60.0,-92.5,1.0,0.0,0.0,0.05487119309334321,0.05835443074377995,0.04055392866989616,0.04230446275368179
22,74.0,-60.0,-92.5,1.0,0.0,0.0,0.05707921205445676,0.05734488471986764,0.0896780731529505,0.07193040173910772
22,74.0,-60.0,-92.5,1.0,0.0,0.0,0.048277103837144175,0.03836480848242593,0.044695647530251265,0.061387217604797734
22,74.0,-60.0,-92.5,1.0,0.0,0.0,0.06888850081235033,0.1,0.09833420867141718,0.06685831739703163
22,6.0,-90.0,-95.0,0.5,0.0,0.0,0.05423591377479921,0.04259072888741026,0.06548996735467114,0.060311201659508935
22,74.0,-60.0,-92.5,1.0,0.0,0.0,0.04369248763684157,0.027645933529912348,0.06717936630725672,0.05357367835709687
22,47.0,-55.0,-62.5,1.0,0.0,0.0,0.05237726743720739,0.07023051752318159,0.04997656631779942,0.09208195772962802
22,20.0,-62.5,-50.0,1.0,0.0,0.0,0.045928823081476826,0.04905674999723812,0.051868386656121784,0.056887356937836725
22,74.0,-60.0,-92.5,1.0,0.0,0.0,0.062052032930982916,0.03278477061070901,0.08720114056659818,0.04048513476814158
22,74.0,-60.0,-92.5,1.0,0.0,0.0,0.029776894893372697,0.06067977713524875,0.0782385811129305,0.03885682633253551
22,24.5,-60.0,-45.0,1.0,0.0,0.0,0.06485911530775783,0.061017372174540195,0.1,0.0843812105820638
22,74.0,-75.0,-95.0,1.0,0.0,0.0,0.04115213292540296,0.0629454464196312,0.06472418294242673,0.07973350139478969
22,74.0,-60.0,-92.5,1.0,0.0,0.0,0.053858294797193944,0.039084788030407706,0.06499914274107269,0.0653872328362265
22,74.0,-60.0,-92.5,1.0,0.0,0.0,0.06345893470914994,0.05187974739820711,0.06684773344025999,0.06883827039461145
22,74.0,-60.0,-92.5,1.0,0.0,0.0,0.04855186454828792,0.031084900522003592,0.04486279066229934,0.050177512928794195
22,74.0,-60.0,-92.5,1.0,0.0,0.0,0.04599434029132733,0.05603681879839867,0.1,0.08072663642202657
22,9.5,-85.0,-52.5,0.5,0.0,0.0,0.06706553297025006,0.036064503793807955,0.07239146773016253,0.058325182206056515
22,14.5,-90.0,-57.5,0.75,0.0,0.0,0.04869986788025045,0.04977524899511978,0.06866522909989758,0.07099149376992334
22,51.0,-52.5,-50.0,1.0,0.0,0.0,0.03827619876130212,0.0394929235884632,0.05727924103475952,0.035651149984160725
22,-22.5,-60.0,-95.0,0.25,0.0,0.0,0.02336209615521487,0.03411719196459394,0.039790349936781676,0.08589317200529428
22,6.0,-90.0,-95.0,0.5,0.0,0.0,0.039553285764293546,0.02863148860587263,0.05440978077290064,0.05287500620176182
22,7.5,-50.0,-85.0,0.5,0.0,0.0,0.03777143977606973,0.04118412068051664,0.05929364951141024,0.04928071579278329
22,44.5,-55.0,-55.0,1.0,0.0,0.0,0.07249165423305924,0.040193223269808835,0.07246337635541014,0.08727904782306375
22,74.0,-60.0,-92.5,1.0,0.0,0.0,0.04045407273104476,0.05360284784717028,0.042910358178153536,0.04322452940935146
22,74.0,-60.0,-92.5,1.0,0.0,0.0,0.036494688529864414,0.05698647487180833,0.05985702104160368,0.06696931021941699
22,74.0,-60.0,-92.5,1.0,0.0,0.0,0.04343631916163809,0.04517003448609011,0.07555878308670747,0.07430315886763135
22,74.0,-60.0,-92.5,1.0,0.0,0.0,0.054003251775973586,0.03092096219738368,0.05543909979623657,0.05356682797174473
22,74.0,-60.0,-92.5,1.0,0.0,0.0,0.05712555109983826,0.06991561108153424,0.037345369464982174,0.0753622860847854
22,18.0,-60.0,-55.0,1.0,0.0,0.0,0.037085509831576276,0.06387879494781011,0.038153908333580955,0.054553048950900095
22,74.0,-60.0,-92.5,1.0,0.0,0.0,0.055500678432290465,0.04114826190716847,0.07187716751015057,0.07971117472379104
22,22.0,-60.0,-60.0,1.0,0.0,0.0,0.06806353646787794,0.056362198100965225,0.07624324766506373,0.0344353305932533
22,74.0,-60.0,-92.5,1.0,0.0,0.0,0.051322956783007044,0.035347682545101115,0.04496852437570529,0.09244341102155144
22,74.0,-60.0,-92.5,1.0,0.0,0.0,0.032692437543136756,0.04482934335534035,0.0335731012096507,0.1
22,9.5,-90.0,-72.5,0.5,0.0,0.0,0.047604159741120006,0.03787733232380295,0.0462906179674882,0.05797517172801076
23,37.0,-50.0,-30.999999999999943,1.0,0.0,0.25,0.026089283165720064,0.020106150990033787,0.0751909040640925,0.1
23,45.0,-55.0,-47.5,1.0,0.0,0.0,0.04324714765441403,0.06908629531950428,0.06015918098134729,0.03298268470097203
23,3.5,-85.0,-52.5,0.5,0.0,0.0,0.040454600058262236,0.08842198379578824,0.07651913656233339,0.04327187949584086
23,25.0,-85.0,-67.5,1.0,0.0,0.0,0.05034860457805883,0.05187365441658333,0.09361546509047808,0.1
23,74.0,-60.0,-92.5,1.0,0.0,0.0,0.044840421733408554,0.05323687156750211,0.0772994832737583,0.08228862052581871
23,19.0,-85.0,-45.0,1.0,0.0,0.0,0.03716994230204714,0.03026545304999854,0.03666694196285089,0.0529603855454481
23,74.0,-60.0,-92.5,1.0,0.0,0.0,0.06830045694158994,0.058329087595592445,0.07583196656114696,0.06317229946831543
23,8.5,-90.0,-75.0,0.5,0.0,0.0,0.0593984764649561,0.048314764306311174,0.036292515186399255,0.07309218150072054
23,48.5,-55.0,-45.0,1.0,0.0,0.0,0.06606353649925954,0.04162983395144201,0.05896971125985479,0.06670398856335642
23,42.5,-67.5,-47.5,1.0,0.0,0.0,0.02641729981096093,0.033037555451379895,0.052639239656520294,0.1
23,74.0,-60.0,-92.5,1.0,0.0,0.0,0.030339507596889498,0.04229531412998995,0.02897189020294151,0.08763757560660626
23,-100.0,-100.0,-100.0,0.0,0.0,0.0,0.05101509860872996,0.046216412290127816,0.06039169140001794,0.04644749501259111
