"[1, 2, 3, 6, 7]",300
-164.0,-287.97333333333336,45.50574273893595,117.705,97.86644266666667,27.588388736515974
-154.0,-305.32,69.66197623763865,115.72425000000001,86.8048095,38.89548545194692
-156.0,-285.3466666666667,48.183259425747536,116.10315,102.97161516666665,19.0407753248572
-154.0,-290.77733333333333,53.81871563767467,206.04407500000002,100.10908283333333,29.14574695911983
-154.0,-310.0253333333334,86.04720966745845,206.71097500000002,82.47519999999999,43.638303631965826
-160.0,-304.95866666666666,75.65140156151915,206.71097500000002,90.9422665,37.39772312642385
-132.0,-293.71200000000005,60.344935076055336,206.71097500000002,98.522578,31.720098449673163
-146.0,-306.7,73.01429905618944,207.035875,90.564367,39.259113996512994
-145.19999999999976,-305.14799999999997,63.0950835062976,206.70050000000003,95.13650266666666,36.87723034930533
-126.0,-297.11333333333334,52.699117850512664,206.71985,98.23438700000001,31.276735086938917
-126.0,-300.3413333333333,57.573853077783696,206.71985,99.39984516666668,33.978556754413965
-158.0,-294.28,47.02561004388992,206.71097500000002,102.81146916666667,29.834663141220126
-146.0,-295.93066666666664,47.855682973800405,206.030975,99.68280050000001,29.717198777516792
-211.99999999999977,-292.728,40.4242651881268,206.986275,103.76999466666666,30.101419356278363
-198.39999999999978,-291.88533333333334,33.70976789530827,206.9219,104.88776333333334,26.35853807870463
-164.19999999999976,-314.49466666666666,71.09558522315028,206.512175,88.3390755,42.56835384178295
-164.0,-332.0733333333333,92.17981967630202,207.05055000000002,75.0110565,47.62211356983692
-166.0,-308.74,69.95401060696949,207.05055000000002,87.7612995,41.341012699564715
-166.0,-304.7173333333334,64.6614369844105,206.44345,95.03322516666667,39.19216627996706
-166.0,-303.16533333333336,59.83955769295835,206.727275,91.97838366666666,43.57369383500899
-166.0,-301.64,50.595952407282546,108.85407500000001,92.64457016666667,33.73134591734293
-166.0,-314.84,69.92882858068386,114.14277500000001,87.96597466666667,37.47633562608588
-280.0,-300.56,43.54131830801635,107.23692500000001,96.37423816666667,29.92966128608635
-118.0,-303.6533333333333,57.27442555121982,108.73047500000001,93.58083166666665,32.930577289367235
-268.0,-294.26666666666665,35.32754669596455,107.14967499999999,100.98521233333335,22.603372966399974
-166.0,-313.8933333333333,69.63439252425644,109.65070000000001,91.3423145,35.32775516114022
-166.0,-293.8933333333333,39.911760450050586,108.73047500000001,102.10308800000001,20.722204144646938
-234.0,-328.3466666666667,78.44411910540026,107.056775,81.71074350000002,41.777793914102205
-230.0,-296.49333333333334,42.29921144523724,108.43657499999999,99.55604033333333,25.330051488351867
-174.0,-290.18666666666667,26.812282425949657,107.240875,104.60283083333333,13.704308251675341
-230.0,-363.2,93.83872690241841,113.81777500000001,61.07618366666667,48.320419959357764
-166.0,-322.7866666666667,78.65872163268921,111.88600000000001,84.20003816666666,40.49211864759679
-226.0,-299.53333333333336,46.55744361061457,111.18752500000001,99.224018,25.65604502431917
-226.0,-308.58666666666664,59.21916206394308,107.88935,93.10095783333334,33.5873147144299
-154.0,-316.74666666666667,69.76667654084976,187.00455,87.220408,39.52231046757655
-166.0,-308.24,58.623280927176594,108.73047500000001,92.09560066666667,34.407190046729326
-166.0,-292.52,38.90941959645933,109.01247500000001,101.57939433333335,21.705991833982566
-156.0,-309.7733333333333,67.19822881263728,113.79477499999999,91.29314966666668,35.471410573844295
-156.0,-293.3466666666667,47.51448714748891,113.7808,101.60492016666669,21.901328674939965
-166.0,-298.94666666666666,52.80641206856944,108.73047500000001,96.024042,30.32543646154527
-156.0,-296.3066666666667,48.21271570400858,108.93575000000001,99.16291916666668,26.23704946810512
-160.0,-345.6666666666667,96.13779462602393,108.79335,68.99634750000001,47.1145850827722
-146.0,-304.82666666666665,72.9486345923547,112.54887500000001,91.20892516666667,34.80545256390507
-166.0,-295.8933333333333,53.82826353836389,183.26545,99.4663995,27.30971459948555
-156.0,-319.16,78.76014897565054,182.154775,81.559282,43.24606562508751
-156.0,-299.73333333333335,59.352356501003584,182.154775,97.646151,30.0610853053208
-146.0,-301.70666666666665,51.78179173759397,112.96025,95.331491,30.584486756226905
-136.0,-293.04,39.36747896424154,113.14992500000001,101.31920916666667,22.071778464229766
-146.0,-321.17333333333335,78.89915476240681,183.030475,85.73701883333335,41.48364716325699
-166.0,-322.688,79.51982722985926,205.92770000000002,84.26103633333334,43.27909698157401
-166.0,-311.74266666666665,72.59359140371063,205.66292500000003,90.10976216666667,38.32242566864666
-134.0,-295.9293333333333,58.53320487457431,205.66292500000003,100.04069633333334,27.12944714075439
-164.0,-318.66266666666667,77.10485029850946,205.66292500000003,86.9536755,41.27840125175297
-166.0,-312.6933333333333,68.69669634625008,205.69332500000002,90.87157466666669,38.056717796216894
-156.0,-317.76,77.2742026811018,178.50934999999998,88.131272,38.53859349869577
-126.0,-335.36,89.56050319942007,113.25407500000001,74.31042683333334,45.123102436400316
-156.0,-307.68,70.20050522135388,182.6486,91.77497733333335,37.28211694599653
-136.0,-302.12,67.51640985715991,111.351325,90.3056795,35.6290939253171
-136.0,-303.2266666666667,65.9982976211424,112.07772500000002,90.70601483333331,35.51937519515078
-166.0,-305.3333333333333,60.43472144020815,110.09852500000001,90.68829283333334,35.49992909111432
-166.0,-304.56,62.23616097843225,113.25985,94.03431383333334,32.35419862526597
-166.0,-295.3466666666667,42.93343478248884,113.25985,99.48074883333335,25.121866916120336
-156.0,-313.94666666666666,76.23400699308822,114.09740000000001,88.80620016666667,37.17605646143636
-166.0,-306.88,71.21703167080189,181.85765,90.9641395,36.621469379521116
-166.0,-293.6,47.643677439929,180.776575,99.48609916666666,29.728364769239665
-166.0,-320.2266666666667,80.8621993819664,184.88400000000001,82.009253,43.96930264940188
-166.0,-310.7733333333333,68.58213048762937,108.907475,87.23702916666666,38.612595168832264
-166.0,-299.94666666666666,53.52977821321097,187.65555,96.07723000000001,31.932805906548
-204.0,-296.0133333333333,41.018692757760526,184.61627500000003,100.07020883333334,25.424554096705606
-240.0,-310.93333333333334,65.13520979896784,184.71267500000002,92.04594733333334,35.41354167030873
-154.0,-293.49333333333334,45.59250620685621,186.53867500000004,101.34801566666667,24.107770572570505
-184.0,-290.0,31.197435792064706,178.43252500000003,103.99608883333333,17.10412989010708
-212.0,-304.72,56.63792839902722,179.50967500000002,94.53863516666667,33.133862318800475
-126.0,-320.81333333333333,75.62013723576251,178.46980000000002,83.69092783333333,41.48530334576416
-166.0,-320.0133333333333,76.27546452751952,178.4086,87.18550850000001,40.036199909170094
-222.0,-294.94666666666666,35.725394640538575,178.45697500000003,100.884422,26.00749049576886
-166.0,-310.2266666666667,65.51276177627956,181.092075,94.76638966666668,32.98669685707333
-176.0,-301.3066666666667,51.22290459897365,199.73525,98.3556215,30.849120463559686
-166.0,-290.52,34.43365020828705,195.80055,105.24244483333335,20.916286305984606
-116.0,-325.1666666666667,87.7604631305515,180.73905,84.42149233333333,42.541597540539755
-146.0,-308.7733333333333,66.1593174759904,185.06375,90.79899883333334,38.251979053413294
-122.0,-311.64,79.21921315775191,187.46235000000001,87.2731,40.95321225938479
-136.0,-296.1333333333333,71.83969809389667,188.46235000000001,96.20276849999999,34.68766010426155
-106.0,-288.84,45.63932222692766,188.537775,100.96232499999999,27.375079336456576
-106.0,-286.81333333333333,33.445754422480725,188.566175,105.69894316666668,22.086556426085473
-138.0,-328.05333333333334,87.08890374528522,188.51885,79.8473655,43.36939318713666
-166.0,-317.2133333333333,80.15548113233153,188.51885,89.59542850000001,38.11051951194261
-166.0,-317.05333333333334,74.88789725687025,193.202,85.39663866666668,41.63457856346959
-112.0,-307.88,64.15906483108992,111.15345,93.230886,33.14946738185101
-166.0,-302.1066666666667,55.07995965462897,113.01575000000001,97.92644983333334,27.903552235853635
-166.0,-303.58666666666664,63.47631439276298,183.872075,96.729194,30.95889893282485
-166.0,-302.84,60.54784113960355,181.19157500000003,94.63990200000002,33.54155975237716
-166.0,-302.7733333333333,64.29423475104296,183.02625,96.41869600000001,32.634335107539485
-166.0,-299.26666666666665,54.9469643282401,142.925775,99.00793433333335,26.642411494410492
-154.0,-337.85333333333335,96.17874932760469,124.95120000000001,75.53182333333334,45.124578495781705
-164.0,-305.18666666666667,73.08920455321855,183.178675,92.23827833333333,37.09877610543313
-126.0,-334.28,97.47014038497466,181.8837,74.48046733333334,46.6529373335306
-128.0,-300.37333333333333,69.95594296094903,108.86975000000001,89.38295916666667,36.62069507290907
-166.0,-295.9866666666667,74.30980075931363,114.49215000000001,92.98078816666666,33.93373995960494
-144.0,-298.28933333333333,76.63707557630894,155.42865,91.88307766666668,36.455351642355744
-144.0,-303.25866666666667,80.98650931825345,155.42865,89.6035835,38.28837977815972
-156.0,-322.96,79.40905741790417,112.40725,83.12017416666667,41.4079138595209
-166.0,-294.06666666666666,53.17263289408272,113.10165000000002,98.48457566666667,27.515512051807697
-136.0,-313.16,83.0846219224713,114.12465000000002,87.8537295,38.3840659344024
-146.0,-286.9066666666667,49.510449626540684,182.7884,99.66098166666667,27.414594811943644
-166.0,-309.96,67.28148630938529,184.748975,92.343934,37.12085907208667
-156.0,-301.96,60.726038347098964,192.2539,94.67424733333334,33.499145569535195
-136.0,-309.37333333333333,68.26541795732953,113.14765000000001,90.97056133333332,35.807149132361545
-146.0,-296.52,50.645660557774676,113.39952500000001,96.62531866666667,30.02138127452863
-166.0,-295.50666666666666,48.75130721894086,114.787875,99.17186550000001,26.341172690848868
-156.0,-318.18666666666667,75.74812531600297,112.018325,85.74934066666665,39.89849340526809
-146.0,-294.4266666666667,52.87347749318388,112.018325,99.1772865,26.176166061612648
-136.0,-294.52,52.32535650459854,112.00685,99.92718433333334,24.037131802853747
-176.0,-303.7733333333333,63.40579854310557,111.98644999999999,95.17904349999999,31.42633669386242
-204.0,-295.53333333333336,40.539308770075934,111.544275,98.33733816666667,27.294960167515157
-166.0,-323.70666666666665,77.36575871935997,111.544275,81.84671916666666,42.23852499607234
-166.0,-303.6666666666667,59.88407319331428,111.675175,93.79477500000002,32.90341416638313
-180.0,-305.49333333333334,55.60680374038974,176.7794,94.99012666666667,32.67612372835754
-230.0,-296.17333333333335,42.653916845024,108.07555,100.51359683333334,23.361181611774672
-166.0,-305.3333333333333,59.89264469773303,111.16795,91.64180516666666,34.82906112280702
-194.0,-296.02666666666664,43.57246021157043,171.38404999999997,99.34515149999999,26.75507185062383
-256.0,-288.52,16.248782518494526,171.34209999999996,103.4629735,18.868066672758065
-106.0,-351.81333333333333,100.52617481145009,173.49834999999996,61.42613783333334,48.240281965478616
-136.0,-312.74666666666667,70.42217327581484,174.3619,85.2232705,41.95221085664289
-136.0,-306.56,66.16791568930267,181.768125,88.59408383333333,40.767767384501624
-132.0,-299.48,58.40476236289869,174.33559999999997,90.11687383333334,37.422981064719586
-159.79999999999976,-298.75866666666667,59.2160397039706,205.1442,92.89803316666666,36.19188639830083
-156.99999999999974,-306.1666666666667,66.80762597854297,204.860275,88.67132699999999,38.63884246374328
-166.0,-297.93333333333334,58.01352332765946,141.559775,94.89159750000002,31.926550840489952
-149.99999999999977,-304.17333333333335,65.4518394614612,204.75147500000003,94.052279,36.10531306924533
-149.99999999999977,-329.4573333333334,89.54316750161469,206.862375,79.70143166666665,46.83788195173936
-166.0,-329.7,87.42200409507895,205.788925,80.2094015,44.55351336421052
-166.0,-305.9066666666667,67.32501730824549,185.09947499999998,92.87376516666669,35.09981571725127
-146.0,-329.73333333333335,92.6566901104406,185.09947499999998,78.13395183333331,44.8476440120519
-154.0,-307.0933333333333,74.37690920051882,153.110575,90.33722083333333,36.762027557592
-166.0,-306.6533333333333,69.92166918933087,179.20340000000002,89.6809745,37.96621015412845
-140.0,-299.0,64.27887159349746,112.71245,92.40160200000001,34.48110803273518
-166.0,-303.05333333333334,72.17338259743377,182.6488,92.05327316666666,35.8577812356169
-156.0,-295.41333333333336,62.14501177800909,116.18369999999999,96.54729049999999,29.749435109910305
-176.0,-303.02666666666664,59.59585518771884,184.2348,92.71395716666666,34.952942608631965
-166.0,-294.68,54.569749861988555,184.258325,99.00604916666667,27.773631232383956
-136.0,-310.04,75.17072834554685,184.22377500000002,88.40414683333333,39.9463008355286
-84.0,-303.16,69.9314979104552,180.439775,89.54493033333333,38.1289285444963
-166.0,-288.0133333333333,36.45819279972915,179.823575,100.80821000000002,24.751145220837593
-166.0,-315.0933333333333,77.84620279043088,179.823575,85.825365,40.56217432011741
-146.0,-309.18666666666667,85.72019494974461,116.33205,86.845016,39.30649295267262
-116.0,-293.02666666666664,65.01927372368561,115.348675,94.79608499999999,31.747551135533143
-156.0,-282.8186666666667,52.246907897873626,204.7838,101.49273466666666,26.577671935804464
-86.0,-298.26,80.95541406642712,186.01512499999998,91.230603,39.02838998464696
-146.0,-307.94933333333336,81.20058189173002,138.05167500000013,86.09930166666668,39.53601019037325
-146.0,-302.72,80.25236195901027,113.59575,89.96062549999999,35.96029924974259
-154.0,-298.18666666666667,68.56212624733539,112.65647500000001,94.385499,32.12157218254423
-112.0,-298.3466666666667,60.323017902695234,175.378725,94.14854133333333,33.40401782218271
-136.0,-292.17333333333335,54.27728151712177,180.87755,98.86972633333333,27.446814244757046
-116.0,-312.72,88.09760647524237,196.30715,81.61356316666667,44.47583077627066
-122.0,-295.48,73.67294573541453,196.81905,88.087835,40.164495143430166
-156.0,-293.5733333333333,56.48909589961195,111.103375,96.46511183333334,28.81395432080128
-166.0,-291.38666666666666,55.03208599434415,185.15515,95.46830283333334,31.586484265656456
-164.0,-311.0,80.34981850218041,174.084775,84.965553,40.94215682027053
-136.0,-291.36,58.67484185463706,114.66520000000001,94.2330745,32.19282034232251
-128.0,-282.05333333333334,50.942030671037145,114.4765,100.3559745,23.82839929291245
-146.0,-312.76,87.96807602761356,114.18957499999999,83.08494816666665,41.1516126534192
-152.0,-293.97333333333336,60.79473076582286,114.22427499999999,92.8041655,33.39035352716056
-134.0,-278.16,44.319759325459636,114.239875,101.87006883333333,21.673110685005884
-156.0,-282.14666666666665,41.241465649136295,182.640525,101.15656433333334,24.427482324973536
-156.0,-286.26666666666665,49.11790802638981,170.602175,99.55724850000001,26.616403737620967
-156.0,-301.48,66.756644613102,114.129975,91.265795,35.37527247849136
-136.0,-293.73333333333335,72.88627366582057,164.12102500000003,95.65019016666666,31.82366061756029
-132.0,-301.73333333333335,83.37694858625827,205.633475,91.55674616666667,37.913361509270686
-146.0,-296.804,74.0981060306762,203.7124,94.03509233333332,34.76206669270027
-122.0,-287.2786666666667,60.32346098234823,130.48095000000012,97.96534000000003,28.27915514437165
-146.0,-287.0933333333333,62.8715459400267,114.33615,96.43304633333334,29.935307445294622
-146.0,-288.2133333333333,62.76013455123315,114.27605000000001,98.05023483333333,27.19665775196144
-146.0,-292.2133333333333,63.86324834275884,180.96965,97.74934050000002,29.761232818855092
-62.0,-306.572,71.40661791925639,211.44235,93.09572566666667,38.75969507051955
-100.0,-299.8933333333333,70.03114989456874,212.13102500000002,94.93380833333335,34.86352501122229
-68.0,-286.02666666666664,50.0655499209675,212.67445,103.1877325,28.52469632591055
-50.0,-290.5733333333333,58.29274931088962,212.45872500000002,101.16903916666668,31.765780785910888
-106.0,-303.8666666666667,67.36791191328075,189.50525,89.8731855,38.11120018673659
-68.0,-306.88,76.17925526895975,212.7331,88.67070916666667,43.03369662994642
-136.0,-337.7866666666667,98.26688738102757,179.11667500000001,67.978788,48.50628366068314
-94.0,-310.32,73.80879080434796,212.65992500000002,84.134286,43.50963084584526
-90.0,-327.1333333333333,91.77666127919208,212.27942500000003,79.29280816666667,46.885678589678065
-80.0,-312.64,77.28469274916822,212.24680000000004,88.03172449999998,42.34426408925313
-106.0,-309.64,71.89810196845718,183.68087500000001,87.4218765,40.32798903891701
-106.0,-318.81333333333333,83.71255474671779,186.45395,86.18871666666666,42.762148783081386
-102.0,-293.76,52.207749105536685,212.31952500000003,97.4722025,32.899102900859084
-82.0,-319.17333333333335,84.47238181138785,213.08262500000004,82.26392949999999,45.78492115598905
-150.0,-308.0,71.82125961951192,112.15185000000001,89.32138766666668,37.034788552852774
-166.0,-299.97333333333336,59.46965014937358,112.070875,92.91710033333334,33.507423530406285
-166.0,-308.81333333333333,66.05496566412617,181.72137499999997,91.82912433333334,36.196004092403165
-154.0,-320.18666666666667,74.88599216290203,114.687425,78.01436083333334,43.59826680443697
-148.0,-301.92,63.64982534670985,114.687425,89.49308666666667,36.46461181861094
-156.0,-288.29333333333335,44.88051495050187,178.760575,97.69885083333332,28.921525347035416
-144.0,-313.56,85.34318797263981,114.98247500000002,81.78863416666667,42.101222908093725
-146.0,-299.96,69.18900490684918,112.979375,93.91299733333334,32.810688903057205
-136.0,-302.4266666666667,68.98215679112647,114.12005,90.26111866666666,35.98455977722531
-166.0,-293.0933333333333,53.95039038062859,114.184075,94.567451,31.464576182175875
-126.0,-324.49333333333334,92.18240950540522,114.103075,76.99021033333334,44.168231263629615
-156.0,-310.62666666666667,80.01537741098409,205.68057500000003,84.68776899999999,41.90268831606459
-156.0,-304.06666666666666,64.14293067482616,114.055925,89.06403433333332,37.06916520891921
-166.0,-308.88,68.13378212507116,114.07285000000002,91.37286900000001,34.95569223210812
-166.0,-294.08,48.84526862109232,111.45487500000002,99.56204483333335,25.298503048203482
-142.0,-306.5466666666667,72.84353887309125,111.29027500000002,89.1812295,36.27418838099012
-166.0,-293.29333333333335,48.797888843223085,111.29027500000002,95.502038,30.636951849365623
-166.0,-296.08,50.89957694650648,110.8056,97.64900000000002,28.322045825347786
-166.0,-287.06666666666666,41.267043617018274,114.22672500000002,101.87059316666668,20.523381967977986
-166.0,-308.1333333333333,70.92368355414776,180.336175,89.25031416666667,40.011144892578514
-196.0,-302.26666666666665,53.281474787730446,180.61620000000002,94.5047105,33.36023374515985
-168.0,-293.76,42.95667274514325,180.61620000000002,101.26363883333333,26.19177974407866
-166.0,-324.76533333333333,79.429565433086,146.95477500000015,84.17683283333335,41.37124631575546
-156.0,-313.41333333333336,76.40717127483664,179.00105,88.28600216666668,38.909410525120606
-166.0,-313.3333333333333,76.651128860282,197.37725000000003,87.91524249999999,40.83514383474849
-156.0,-305.61333333333334,70.22732484977308,181.47725,86.17346266666668,40.37584349237578
-116.0,-302.4266666666667,75.73166195338791,131.91022500000003,90.15306233333334,36.463795663859145
-156.0,-301.04,70.21821985781183,131.87725,92.41370116666667,34.28774367690302
-156.0,-313.52666666666664,82.4590158132444,151.032275,86.34572516666667,39.03402217671597
-166.0,-298.06666666666666,63.508284673908655,141.18675,93.90074416666667,33.32587825594567
-136.0,-308.53333333333336,71.87309804246803,139.863575,93.88940133333332,33.077100860415726
-156.0,-294.25333333333333,46.46449349294098,186.51524999999998,100.65930916666667,25.868618324995218
-166.0,-378.06666666666666,100.04116930322014,182.179775,54.22279533333334,48.33273042631742
-106.0,-349.73333333333335,100.2545205409157,182.1359,64.6526485,48.542145709386936
-136.0,-314.85333333333335,80.14831141217027,182.69025,86.45039083333334,40.73351584758678
-166.0,-332.1333333333333,84.32845835712217,176.9104,76.43173433333332,45.22572489219802
-166.0,-323.51466666666664,77.1685129109593,176.717575,82.77174833333333,42.59258663175296
-166.0,-306.5466666666667,60.60578483573624,183.668325,90.517949,36.74171068832963
-156.0,-313.29333333333335,74.69980336133571,183.668325,91.24502166666666,37.233126961569305
-156.0,-314.94666666666666,70.60602303549527,191.2887,86.41590866666667,41.2992980104062
-156.0,-334.85333333333335,88.08763717016265,191.552875,72.71241916666668,46.8741198050914
-156.0,-311.58666666666664,68.87023417671494,191.16295,88.2049155,39.89893016294147
-156.0,-328.52,81.24905907147479,179.87760000000003,78.30432766666668,45.038940261719645
-156.0,-324.58666666666664,76.6336902992991,182.92655,80.86664066666667,43.47789104686624
-162.0,-335.3466666666667,88.33104298917542,192.23222500000003,77.51683100000001,45.694142243396165
-146.0,-327.41333333333336,81.0983096138398,188.77857500000002,81.22564516666668,44.44227694740286
-116.0,-332.0933333333333,91.5004806301888,185.59894999999997,76.0618005,47.42663454132643
-146.0,-301.6533333333333,60.99169196611033,190.01647499999999,92.44872883333335,36.3372701020912
-136.0,-323.85333333333335,87.58663419089062,127.32755000000002,82.94734083333331,41.016672250925645
-136.0,-311.2266666666667,71.1688271334828,179.44852500000002,90.89145683333334,37.50095603425097
-226.0,-321.46666666666664,73.09488506196737,182.6479,81.8643495,43.37421278532379
-212.0,-341.76,89.28722790336066,178.04445,75.95105916666667,47.205143620727874
-64.0,-318.81333333333333,78.2550008341675,177.08337500000002,86.832788,40.808543104144434
-166.0,-300.58666666666664,55.65251556658413,179.208175,97.60001783333333,30.31323016507195
-256.0,-307.76,62.24078834119419,179.19525000000004,96.57298683333333,34.22058436923305
-244.0,-305.97333333333336,59.10081180115511,178.6932,96.14450333333335,35.53260545174679
