"[1, 4, 6, 8]",150
-356.9999999999997,-399.412,4.5105050714970165,-20.65496472613786,-22.27436422777745,1.536557278281131
-168.79999999999973,-381.36599999999993,40.15800846655624,237.1557570129415,-3.49997414390645,46.339763066051596
-164.9999999999997,-316.702,64.48271393171979,255.9245550980479,72.2669230477626,86.88914600262795
-134.9999999999997,-288.9939999999999,63.53622245617071,282.95851059312577,109.12643834319164,93.75707439153648
-138.79999999999973,-264.7859999999999,53.248844156469815,273.3337807933415,150.81922743637648,87.0285832009092
-65.79999999999941,-253.69199999999984,62.810434929237786,434.09499860325934,166.08641622438287,94.33940219741524
-126.39999999999971,-256.5239999999999,62.49070830131479,309.20232322269135,154.6964029609191,93.8260182345994
-126.39999999999971,-242.5619999999998,54.594334467964806,309.20232322269135,179.64258862237503,87.04313861494813
-111.39999999999972,-235.07199999999978,58.486111308583446,300.33019833246067,185.50616517973006,85.82407846363591
-105.59999999999968,-231.9019999999998,54.561997727356086,309.2120543014569,191.63708404922355,81.26880862863642
-105.59999999999968,-238.8699999999998,57.51264469662311,309.2120543014569,175.86786727037062,85.99402638409968
-111.99999999999974,-236.2859999999998,59.18678403157256,300.8104618162532,183.9446507124275,88.67013037458484
-111.99999999999974,-243.00799999999978,59.39044313692238,309.5379352839939,176.98396662767405,90.59929928059945
-55.59999999999939,-242.9659999999998,62.087055365833,434.09499860325934,177.59245094436912,95.27204815480223
-61.59999999999941,-242.1199999999998,62.718380081121474,434.0980520407462,179.70050773297754,95.5371565614146
-50.199999999999385,-236.5479999999998,54.446719791003126,434.0980520407462,189.4662282387879,85.25429631929423
-120.99999999999969,-240.23399999999984,56.17662186354756,308.44860808841156,179.3779427989822,87.79479074264754
-54.39999999999955,-226.37599999999978,60.09369537647034,434.1616944109758,207.68763080334256,95.58509361286914
-78.39999999999945,-216.00599999999974,58.178205231856474,434.1537940237545,217.45222605578033,88.40722264763187
-66.39999999999942,-225.17599999999985,67.6947636379655,434.1690444149996,204.7105437259762,102.55453519574024
-94.79999999999947,-221.0079999999998,59.312918795149606,443.50318560218614,211.22277309763479,91.06438992317909
-50.799999999999514,-213.19199999999975,53.50243299140712,434.18756863825274,226.3230660316991,77.3484021861831
-50.799999999999514,-216.96999999999983,57.530648353725425,434.18756863825274,219.2861997291758,82.05263626813186
-17.799999999999443,-218.2739999999998,52.95684020029904,434.18756863825274,217.6541808358212,75.49220743034604
-23.79999999999943,-244.5039999999999,85.7440865832742,434.2497004193598,176.17143400038455,117.16456714706965
-53.79999999999943,-220.12799999999987,60.30191055016425,435.6046483857855,215.145346434649,86.38363159821982
-36.9999999999994,-213.68799999999973,65.71647172513156,442.9296809198186,228.92891100340358,91.37790263418955
-23.199999999999363,-209.83199999999982,65.23836123018431,434.18756863825274,231.78645989671426,94.63146679176609
-22.599999999999497,-211.17399999999975,59.330313702187794,434.18756863825274,230.98709031234048,87.99801267103287
-53.79999999999939,-213.48199999999974,63.44283155723752,434.18756863825274,226.94274459781286,88.44873421355749
-72.99999999999943,-203.13199999999978,52.945792807361094,434.18756863825274,239.79872043343426,81.90331993278741
-94.59999999999948,-207.81599999999978,47.86938629228503,434.20443244430476,230.52176269484025,67.479377046566
-20.7999999999994,-227.9299999999998,75.15312036103369,434.1259608288633,198.07738630918138,104.63132224619103
-48.39999999999938,-209.20199999999983,60.028256646349575,434.1259608288633,220.73051978785523,84.90932042048638
-127.39999999999975,-215.28599999999983,60.00170834234647,318.12382063281245,218.78865008865858,82.21591969828373
-34.59999999999944,-203.9659999999998,59.85509873018345,434.11995480480306,232.2595118605015,80.0322401786394
-56.79999999999946,-207.60199999999978,64.21672364734914,434.0889925791991,226.58796757733657,87.3228509750143
-73.39999999999948,-203.84799999999973,60.74813656401329,451.885732861925,231.04461541936374,83.58591515295302
-44.7999999999995,-197.32799999999975,59.653932108453766,443.0252028413238,244.39273312328277,85.13416465982937
-46.59999999999948,-201.00199999999978,67.00963808289083,442.8813623425478,239.1017066073633,95.57279277139443
-55.5999999999994,-205.42999999999975,59.07149820344842,434.18756863825274,234.28010120969404,78.70909029809981
-82.59999999999945,-211.43199999999976,65.7100401460843,434.09045414040634,226.5603849659954,93.96584299477938
-41.399999999999395,-205.2339999999998,64.73252693970792,442.95471296356925,232.70755447114018,89.44994550456606
-41.99999999999939,-200.48599999999973,56.54975335047899,443.0889925791991,241.8818175783208,80.99989317618603
-60.39999999999941,-208.71999999999977,61.404924883921254,442.6815334524841,225.72839281314108,90.39803711557433
-43.59999999999937,-195.07399999999973,62.112592314280455,442.9758777747613,244.70850958422017,85.60382335430204
-20.199999999999385,-197.27999999999977,67.56422722121533,460.64696163670897,237.8584534881575,93.67958662550336
-30.999999999999332,-191.99399999999977,65.11809244749122,451.7602490199496,244.3686399128411,91.12920647286084
-34.599999999999355,-187.09999999999974,59.72477207993357,434.1880926099703,260.70895500950735,84.89165278849907
-45.99999999999937,-201.75399999999976,56.30776042429685,434.1259608288633,239.3928331155449,77.33706113791278
-65.5999999999994,-205.96999999999974,66.09708843814539,434.1571303843663,234.0659909803463,93.8890079061656
-32.79999999999934,-209.95999999999978,65.43680310039613,434.1880926099703,228.0138583732416,92.84290439898395
-35.19999999999934,-203.2739999999998,59.47134876560319,434.1880926099703,233.58709850722195,85.89152982161845
-33.999999999999346,-195.6699999999998,61.17841694584791,442.7016548556835,246.06236446542817,83.70105999788463
-32.19999999999941,-194.20999999999975,61.66215938482864,460.40185142269934,243.21612849825232,84.89069672792071
-114.99999999999955,-199.71999999999977,56.1881055028554,434.1880926099703,237.38889069471324,79.55235105635417
-37.5999999999994,-201.08199999999982,62.77950681552072,434.1880926099703,235.32585040327115,89.07881168654761
-44.19999999999937,-194.21799999999976,56.905473163835566,434.07889331800527,242.95553737045313,79.52302729116369
-44.19999999999937,-186.88399999999973,51.09306160331368,434.07889331800527,253.26823080921923,68.86026843390438
-18.999999999999382,-184.1839999999998,58.152927217810884,460.5925017195766,257.30760937310976,78.36920074260159
-108.39999999999974,-208.1799999999998,58.6626661514801,327.0665498012969,227.1478454346365,82.77371707109069
-37.599999999999426,-197.51199999999972,51.866330658723165,460.7982982160646,245.57940672445508,68.48531325862521
-46.39999999999942,-197.2719999999997,60.04050312913782,451.90592888025697,245.29793226763607,81.88583978354927
-40.59999999999936,-199.69399999999976,68.26385547271713,460.6974376057296,243.17035914939524,95.13678965782339
-84.5999999999995,-195.38199999999975,53.37043447452911,442.8626702095356,248.4082821932099,69.56183288370474
-39.99999999999937,-202.48799999999974,62.381787855110495,442.3916734502665,235.1607826538809,88.5740417772996
-65.39999999999944,-195.91599999999968,52.11080640327883,442.6402257145239,247.9833051564893,66.6716000083552
-32.79999999999941,-195.06799999999973,58.70846766864221,461.19614786614,250.00605186324216,76.80564816743673
-125.7999999999997,-198.41199999999978,56.79816067444444,309.4227875796805,243.45563327187548,72.75305922545157
-13.999999999999346,-197.55799999999974,66.24772476093055,451.3271519731793,237.1249746879367,90.97509785472282
-54.399999999999395,-197.50599999999977,58.359550752212016,433.841010376594,240.33463878830665,81.22654711017711
-54.399999999999395,-194.7879999999998,57.429203860057214,433.841010376594,242.03862560707464,82.0776143115458
-38.19999999999942,-190.11799999999977,61.26576267378062,442.79410253907906,251.42835912715805,86.32092815269138
-43.399999999999416,-191.90399999999977,56.446749986159595,451.8860904837437,245.20550726433933,78.54933127046266
-10.99999999999946,-185.91199999999975,57.971954046763074,451.82010270924843,256.2220753364173,78.22896574203523
-35.19999999999934,-188.10399999999976,61.14237470036644,434.1996899987851,251.04660046421841,80.8721035499708
-48.39999999999939,-194.9059999999998,60.13363421580313,434.1996899987851,241.45856483025494,81.02418885992317
-29.19999999999969,-184.5059999999998,57.17529854753719,434.1996899987851,253.06180812688538,75.3350272008116
-45.39999999999937,-194.76799999999977,67.4262068931659,434.1996899987851,241.67495190153534,92.50855656969013
-74.79999999999941,-187.8539999999998,59.90015595973026,434.18756863825274,250.40728628936876,82.24532471991192
-70.59999999999943,-184.9779999999998,49.9986071405995,460.7407803919266,256.8239951040612,70.71567630388691
-91.59999999999948,-184.38199999999975,48.21520171066389,434.084657022722,257.5876381346228,69.62078488891267
-101.99999999999945,-201.8019999999998,60.392174956694596,434.2158488932329,235.93685094208743,89.06861461389295
-97.59999999999974,-194.77599999999975,57.28199912712553,434.00741191916836,242.2862504619657,83.92984228316496
-53.59999999999944,-183.76799999999974,49.07631379800247,451.6035409378277,257.51237342879057,70.97313991397453
-60.3999999999994,-183.5179999999998,55.521362339193466,451.6505821884481,253.05380044365825,82.85385041493971
-99.3999999999995,-185.76599999999976,57.8725085338454,324.85719704813926,249.90388709878732,78.5505704312445
-36.7999999999994,-177.76199999999974,49.94962017873617,450.9014624550467,259.324473847527,72.04077542092699
-89.99999999999949,-180.92599999999982,46.77653817887774,442.41261662411176,256.7114933319497,71.1145921870345
-89.99999999999949,-182.04799999999975,49.868291488680526,442.41261662411176,258.4140182033445,69.93640465247078
-111.19999999999972,-182.7539999999998,50.98894668455122,318.3174647856694,255.7368310832626,71.55019110236411
-69.39999999999944,-179.2699999999997,51.809785755202725,433.4431246375026,262.043841297126,72.11504888286672
-69.39999999999944,-184.10999999999976,56.39411582780609,442.5553640824785,257.37355151120215,77.93068097340496
-91.3999999999995,-180.06599999999972,51.196461244894714,450.9253181825952,265.30347207340645,72.43710365457603
-46.399999999999466,-178.24799999999973,51.72463335781133,478.11054402401976,269.20760898111314,74.70786959212595
-73.39999999999948,-175.7299999999997,49.156365813595365,451.04848417648975,276.7800370900028,68.12777332606441
-101.19999999999948,-182.43999999999974,43.27410311028992,433.49790295128713,264.5521897800678,54.762438933037124
-109.19999999999969,-187.65999999999977,54.86661279867753,318.3274090771723,252.64199254869973,69.31757316882873
-106.59999999999965,-184.4979999999997,52.54829774597847,318.3462420255054,256.7604467575187,65.33539891141895
-104.19999999999968,-179.69399999999976,46.02221598315323,318.3245961357957,261.0561804356031,57.92964415872487
-65.79999999999947,-171.1639999999998,42.42146984723659,460.543274584718,274.88953683615694,46.592591180714045
-83.99999999999945,-185.79599999999974,56.02612233592478,442.38905892728906,249.051158465366,82.57471737733377
-70.39999999999951,-176.8739999999997,45.87055399709063,478.48726455308207,263.92717401551914,73.37460379172138
-77.5999999999995,-177.01799999999974,49.174823599073605,451.3382580567932,263.04801054699016,69.198244183154
-115.59999999999975,-187.93199999999968,57.353508837733784,424.50300068558005,252.06772258095506,78.96648431447323
-71.5999999999997,-189.30799999999974,53.40119414395158,433.49681178858555,251.49503478449503,77.56489477348883
-111.99999999999949,-183.76799999999974,46.95220310060013,433.39952163802195,260.9683470645982,66.87102371546045
-79.19999999999969,-177.92199999999968,48.57950921942302,450.9032512695846,264.28560682963416,68.22130465809396
