generation,gain_enemy_2,gain_enemy_6,gain_enemy_7,gain_enemy_8,kill_enemy_2,kill_enemy_6,kill_enemy_7,kill_enemy_8,sigma_0,sigma_1,sigma_2,sigma_3
1,-100.0,-100.0,-100.0,-100.0,0.0,0.0,0.0,0.0,0.13774590543737966,0.03914257464974762,0.05268314054787138,0.13506929279141297
1,31.5,-97.5,-40.0,-87.5,0.75,0.0,0.0,0.0,0.09035149503769695,0.2306274217230447,0.1978018085376535,0.17640084385419585
1,-30.0,-95.0,-42.5,-90.0,0.5,0.0,0.0,0.0,0.3,0.2034961692132363,0.09965234610002888,0.07644478103241178
1,-90.0,-100.0,-90.0,-92.5,0.0,0.0,0.0,0.0,0.2839310656670575,0.2114582048571608,0.18050513836806326,0.2324445549145167
1,-27.5,-97.5,-70.0,-87.5,0.0,0.0,0.0,0.0,0.22595515300805832,0.2534618912260002,0.14983239150038513,0.03646359486108342
1,-100.0,-100.0,-100.0,-100.0,0.0,0.0,0.0,0.0,0.1265618224114237,0.03579350782159044,0.19566619612853695,0.3
1,-100.0,-92.5,-95.0,-100.0,0.0,0.0,0.0,0.0,0.05978173543517436,0.13074340499053358,0.2230556282606406,0.20537236177261192
1,-100.0,-100.0,-100.0,-100.0,0.0,0.0,0.0,0.0,0.04476405742951793,0.05836193098167364,0.0030411640131940234,0.04677261361221559
1,15.5,-95.0,-55.0,29.05000000000026,0.5,0.0,0.0,1.0,0.1263914949639879,0.08199947310671742,0.27437328207165035,0.14132101923500062
1,-32.5,-92.5,-52.5,-50.0,0.0,0.0,0.0,0.0,0.10199407804608537,0.2457035429657275,0.03740121721211334,0.004914701765629287
1,-100.0,-100.0,-100.0,-100.0,0.0,0.0,0.0,0.0,0.07262737127816529,0.23517087148409296,0.2510615925544306,0.06943186429468513
1,-37.5,-75.0,-60.0,-85.0,0.0,0.0,0.0,0.0,0.04205332878376289,0.2242303962739241,0.025444627391207716,0.25220065229195926
1,-45.0,-92.5,-32.5,-90.0,0.0,0.0,0.0,0.0,0.2379023036211293,0.11293191530516485,0.1626430978886174,0.24614469865956484
1,-100.0,-100.0,-100.0,-100.0,0.0,0.0,0.0,0.0,0.2496085996148465,0.020613289716227785,0.009792672155732887,0.04620605434739629
1,-100.0,-100.0,-100.0,-100.0,0.0,0.0,0.0,0.0,0.012339437363323234,0.089706676474946,0.23655277371427733,0.2056716676939611
1,-67.5,-95.0,-97.5,-72.5,0.0,0.0,0.0,0.0,0.17003932031762445,0.12602039241034727,0.23253533962804643,0.07416242379520215
1,-40.0,-95.0,-32.5,-90.0,0.0,0.0,0.0,0.0,0.15530966973128693,0.16029122009406746,0.07964296165876872,0.09716860483594249
1,-100.0,-100.0,-100.0,-100.0,0.0,0.0,0.0,0.0,0.1555331535798612,0.08775800389011923,0.20341509724977822,0.0572532802039497
2,-62.5,-95.0,-97.5,-72.5,0.0,0.0,0.0,0.0,0.13475762782413978,0.058016255726712075,0.13210088699239128,0.15826832895308818
2,-47.5,-95.0,-32.5,-90.0,0.0,0.0,0.0,0.0,0.19722276748045306,0.2386125246989588,0.1522393911159497,0.06882040328561884
2,-37.5,-95.0,-65.0,25.60000000000025,0.0,0.0,0.0,1.0,0.213580641413823,0.0746860241818391,0.13082169092055754,0.1843281784491838
2,-47.5,-95.0,-32.5,-90.0,0.0,0.0,0.0,0.0,0.17747346522865023,0.16678073384628844,0.3,0.1689630727458973
2,-47.5,-95.0,-32.5,-90.0,0.0,0.0,0.0,0.0,0.17280697175804022,0.07852389842964212,0.2328417025009292,0.13927843052359873
2,-22.5,-95.0,-32.5,-90.0,0.0,0.0,0.0,0.0,0.07331307265998777,0.20763063392803507,0.3,0.08668656267625122
2,-47.5,-95.0,-32.5,-90.0,0.0,0.0,0.0,0.0,0.24216914533234468,0.20026443010338635,0.12164795590038362,0.06061723893256183
2,-21.0,-72.5,-35.0,-90.0,0.25,0.0,0.0,0.0,0.15794430554132946,0.06053138115959879,0.21877553414098816,0.2242981403837365
2,-47.5,-97.5,-85.0,25.60000000000025,0.0,0.0,0.0,1.0,0.19371617582458045,0.07928858757000365,0.12817394689444264,0.1692417465759938
2,-37.5,-95.0,-32.5,-90.0,0.0,0.0,0.0,0.0,0.11800138490072527,0.19323490239286037,0.19978772054530364,0.07703670997629848
2,-100.0,-100.0,-100.0,-100.0,0.0,0.0,0.0,0.0,0.14872889992962568,0.15545845360454963,0.09758064448625366,0.09400562284290913
2,20.5,-75.0,-13.199999999999925,5.150000000000181,1.0,0.0,0.25,0.75,0.2663398144708329,0.17623939609908074,0.25133364975832057,0.07351550521601964
2,-82.5,-62.5,-97.5,10.30000000000023,0.0,0.0,0.0,1.0,0.2015849981473232,0.09850564261442685,0.0981298927276336,0.15384105723492378
2,30.0,-72.5,-35.0,-75.0,0.75,0.0,0.0,0.0,0.22371103486673818,0.22562317622496988,0.08269496454946043,0.069251420035035
2,-42.5,-95.0,-32.5,-65.0,0.0,0.0,0.0,0.0,0.2368967577852639,0.12797628305811082,0.20859529554667836,0.218338288866953
2,15.5,-92.5,-65.0,25.60000000000025,0.5,0.0,0.0,1.0,0.21030380043848762,0.04298948704409035,0.20083550963276484,0.16110342270402508
2,-35.0,-95.0,-65.0,25.60000000000025,0.0,0.0,0.0,1.0,0.21994791915060558,0.06032578410830321,0.16769247816360408,0.18429126409644994
2,15.5,-95.0,-57.5,-45.04999999999993,0.5,0.0,0.0,0.25,0.18591588410969984,0.11090534443028481,0.1602675883936371,0.14473747541964493
2,-42.5,-87.5,-25.649999999999935,-90.0,0.0,0.0,0.25,0.0,0.1313631187417456,0.08003934408218452,0.16952381183121448,0.12379528428350499
2,-47.5,-95.0,-45.0,-90.0,0.0,0.0,0.0,0.0,0.3,0.22330833207271258,0.19526019432823127,0.08691334876199225
2,-47.5,-92.5,-80.0,-90.0,0.0,0.0,0.0,0.0,0.29170802330142076,0.05599621262314792,0.12454692186040003,0.13705321106372526
2,15.5,-95.0,-57.5,25.60000000000025,0.5,0.0,0.0,1.0,0.15168608371764702,0.038209888461137216,0.16983440926605642,0.24729420472710778
2,-47.5,-95.0,-32.5,-90.0,0.0,0.0,0.0,0.0,0.19066909248893485,0.20966167112622425,0.21693842297859078,0.0636909799192753
2,40.5,-57.5,-27.5,25.75000000000025,1.0,0.0,0.0,1.0,0.19732760478087968,0.14662805812545499,0.07366661695454135,0.08780262747916812
2,34.5,-85.0,-30.0,25.60000000000025,1.0,0.0,0.0,1.0,0.10679446311653579,0.03597757779653668,0.10839699692292365,0.08172335376206447
2,-45.0,-92.5,-50.0,-70.0,0.0,0.0,0.0,0.0,0.0797211597314952,0.23009826696506744,0.03700716232737973,0.005162521682400245
2,0.0,-95.0,-50.0,39.55000000000028,0.5,0.0,0.0,1.0,0.0806482513667715,0.14643940138191952,0.030191896571984452,0.12158210846459873
2,22.5,-92.5,-22.5,-75.0,0.75,0.0,0.0,0.0,0.07192890553910035,0.09294762792949066,0.044941241105678965,0.20750013088903296
2,25.0,-80.0,-40.0,-80.0,0.75,0.0,0.0,0.0,0.045544074041009776,0.0771137212527919,0.03245825501991555,0.16611852554196013
2,25.0,-80.0,-40.0,-80.0,0.75,0.0,0.0,0.0,0.05721951889807968,0.07984047562124519,0.02739773913174115,0.14022956642467663
2,-42.5,-92.5,-52.5,-65.0,0.0,0.0,0.0,0.0,0.08027834261410986,0.20514922354873855,0.037400329686918345,0.003634842905392505
2,25.0,-80.0,-40.0,-80.0,0.75,0.0,0.0,0.0,0.045921108884757304,0.08103688288476714,0.02725255323341035,0.1323057919432575
2,25.0,-80.0,-40.0,-80.0,0.75,0.0,0.0,0.0,0.05062748262814535,0.08153282418447212,0.02815954591497365,0.11181467377005909
2,-75.0,-95.0,-57.5,-65.0,0.0,0.0,0.0,0.0,0.09784494116895916,0.25543308455613956,0.03969135452311517,0.00378505382922887
2,25.0,-80.0,-40.0,-80.0,0.75,0.0,0.0,0.0,0.0548207838276583,0.06175156057523093,0.02884415133442696,0.15550449271115738
2,-100.0,-100.0,-100.0,-100.0,0.0,0.0,0.0,0.0,0.28076026990357655,0.12391457106668059,0.26984875751164306,0.2859374910791537
2,25.0,-65.0,-32.5,-60.0,0.75,0.0,0.0,0.0,0.279923153922644,0.13718243499905558,0.21605661437830867,0.16228475961666747
2,-100.0,-100.0,-100.0,-100.0,0.0,0.0,0.0,0.0,0.214408414660169,0.08477438389858791,0.17997087648930538,0.1687104278990394
2,15.5,-55.0,-47.5,-82.5,0.75,0.0,0.0,0.0,0.29302084556005636,0.1572158205454205,0.28248134946450965,0.14903384600546404
2,57.5,-95.0,-57.5,25.60000000000025,1.0,0.0,0.0,1.0,0.2217468285957969,0.16159218563327918,0.13311714062854949,0.10940001949865805
2,-100.0,-100.0,-100.0,-100.0,0.0,0.0,0.0,0.0,0.16814912370146898,0.09887341035051123,0.15121205103296867,0.1266662896214446
2,-47.5,-92.5,-32.5,-90.0,0.0,0.0,0.0,0.0,0.23827054155719973,0.11794057438557765,0.11295439863319005,0.3
2,-100.0,-100.0,-97.5,-100.0,0.0,0.0,0.0,0.0,0.22615016691616055,0.10356259035405478,0.14051327306224817,0.19600068583617442
2,-100.0,-100.0,-100.0,-100.0,0.0,0.0,0.0,0.0,0.2951844455615836,0.21610702070457186,0.18592285136033784,0.07879111036666923
2,28.5,-75.0,-37.5,-75.0,0.75,0.0,0.0,0.0,0.24179037598776712,0.17768480882217244,0.18610633415034525,0.1644230690076961
2,-27.0,-95.0,-42.5,-90.0,0.5,0.0,0.0,0.0,0.26783085396445677,0.19018877722944494,0.07142712988639056,0.06907148237185198
2,74.0,-92.5,-30.0,-90.0,1.0,0.0,0.0,0.0,0.09009650758054512,0.06859279160498755,0.11994596318535357,0.23405658544916014
2,8.0,-95.0,-72.5,-90.0,0.5,0.0,0.0,0.0,0.061643459944761295,0.03562546991101558,0.10921510383709454,0.15585748579894718
2,15.5,-50.0,-45.0,-72.5,0.5,0.0,0.0,0.0,0.196967860574017,0.14162982874590593,0.1733882067667616,0.11441535000867152
2,-100.0,-100.0,-100.0,-100.0,0.0,0.0,0.0,0.0,0.16458365188461085,0.07203973952924678,0.16393894134143627,0.1800219564505843
2,3.0,-80.0,-45.0,-75.0,0.25,0.0,0.0,0.0,0.3,0.20101219140096296,0.22794671406765663,0.15002338129304818
2,-100.0,-100.0,-100.0,-100.0,0.0,0.0,0.0,0.0,0.29282302292011897,0.18253108864665823,0.1505663700053398,0.11512817038426905
2,-100.0,-100.0,-100.0,-100.0,0.0,0.0,0.0,0.0,0.08218324466102657,0.026831487770334273,0.1069199865891315,0.1814526695153778
2,9.5,-82.5,-45.0,-75.0,0.5,0.0,0.0,0.0,0.27991747795725497,0.16750439790555346,0.2745080789280536,0.17303665216930408
2,74.0,-92.5,-30.0,-90.0,1.0,0.0,0.0,0.0,0.10295433858368006,0.04500755297808327,0.09705386800127101,0.17354515893925557
2,-100.0,-100.0,-100.0,-100.0,0.0,0.0,0.0,0.0,0.2657188180547842,0.12157144870798457,0.17249816401403423,0.15953702505097136
2,74.0,-92.5,-30.0,-90.0,1.0,0.0,0.0,0.0,0.13639582594154248,0.09132452565266086,0.10815877584539346,0.08423525812421816
2,-50.0,-67.5,-32.5,-90.0,0.0,0.0,0.0,0.0,0.3,0.2310669436005445,0.11140703726348737,0.07605873390067672
2,15.5,-57.5,-50.0,-82.5,0.75,0.0,0.0,0.0,0.2813792819805443,0.15314237434341701,0.2679342232380428,0.17956974880243984
2,74.0,-92.5,-30.0,-90.0,1.0,0.0,0.0,0.0,0.0938182146053244,0.04194700442842848,0.10426147417058072,0.16296882137592628
2,24.0,-92.5,-45.0,-85.0,0.75,0.0,0.0,0.0,0.3,0.158156478031886,0.25766166178829286,0.15099733340050653
2,-100.0,-100.0,-100.0,-100.0,0.0,0.0,0.0,0.0,0.23397966242718835,0.08976671975228524,0.16855006628253552,0.16074145062461762
2,-100.0,-100.0,-100.0,-100.0,0.0,0.0,0.0,0.0,0.24324149344007956,0.13326830536212372,0.17392545611992635,0.1744762762790116
2,49.5,-80.0,-15.799999999999876,25.75000000000025,1.0,0.0,0.5,1.0,0.004429537778456951,0.04921565234489743,0.002621873556548338,0.14802994530923452
2,6.0,-95.0,-42.5,25.75000000000025,0.5,0.0,0.0,1.0,0.3,0.23259495808517622,0.09462859611711653,0.3
2,15.5,-95.0,-37.5,25.60000000000025,0.5,0.0,0.0,1.0,0.22232806864774257,0.08874189908094969,0.29463002722600057,0.15653501295414007
2,17.5,-92.5,-35.0,25.60000000000025,0.5,0.0,0.0,1.0,0.12298220105990595,0.22205990122482097,0.291974773710428,0.17219814613873077
2,5.5,-95.0,-42.5,26.050000000000253,0.5,0.0,0.0,1.0,0.02594205735141414,0.08463727672201682,0.10541905966689467,0.09092189116016852
2,23.0,-95.0,-32.5,25.60000000000025,0.75,0.0,0.0,1.0,0.12817333223209681,0.20311715713383866,0.22145788439576025,0.17572640492312178
2,15.5,-95.0,-57.5,25.60000000000025,0.5,0.0,0.0,1.0,0.1900086442832693,0.12578753997669856,0.2271419636601434,0.19966566595131324
2,11.5,-95.0,-57.5,26.050000000000253,0.5,0.0,0.0,1.0,0.11505760171182548,0.12319310035146097,0.04557627079230739,0.2183172205210532
2,15.5,-77.5,-30.0,25.60000000000025,0.5,0.0,0.0,1.0,0.18916685487556856,0.0626121014955584,0.23334248158882345,0.12341585803039407
2,15.5,-95.0,-57.5,25.60000000000025,0.5,0.0,0.0,1.0,0.20209292505603843,0.148565832828069,0.29662674501434444,0.1113371073100935
2,11.5,-95.0,-37.5,-29.599999999999916,0.5,0.0,0.0,0.25,0.02512477128787248,0.06984717035897707,0.10640549128317708,0.11702432030709452
2,45.0,-80.0,-15.799999999999876,25.75000000000025,1.0,0.0,0.5,1.0,0.005188815270341288,0.06393215883494839,0.003144842471857754,0.1087349622376912
2,15.5,-95.0,-55.0,25.60000000000025,0.5,0.0,0.0,1.0,0.04237237220331289,0.14556816152417795,0.1297833438527983,0.17744545667490685
2,15.5,-95.0,-57.5,25.60000000000025,0.5,0.0,0.0,1.0,0.167309942959798,0.12123772362404635,0.24282237992244782,0.1262635900214433
2,15.5,-95.0,-57.5,25.60000000000025,0.5,0.0,0.0,1.0,0.06429288106376531,0.09470447861391582,0.11787742111119535,0.1499599529096673
2,15.5,-95.0,-37.5,25.60000000000025,0.5,0.0,0.0,1.0,0.3,0.17096314829184048,0.23391812749058766,0.20404852838372364
2,15.5,-95.0,-57.5,25.60000000000025,0.5,0.0,0.0,1.0,0.1803308736372379,0.17590822432655212,0.21536196717750375,0.19492326852756747
2,6.0,-95.0,-42.5,25.75000000000025,0.5,0.0,0.0,1.0,0.1655968975869083,0.10348068689326566,0.03663841960418532,0.07171385345963684
2,-52.5,-95.0,-32.5,-90.0,0.0,0.0,0.0,0.0,0.15222477342528012,0.18072615453561997,0.17815190900935443,0.22745034392096938
2,-21.5,-97.5,-55.0,-77.5,0.25,0.0,0.0,0.0,0.3,0.017822439680229556,0.09819026473203288,0.15327776371637442
2,15.5,-95.0,-42.5,27.250000000000256,0.5,0.0,0.0,1.0,0.20626954807878145,0.09863940999326556,0.2810832793377085,0.19459791173018057
2,6.0,-95.0,-42.5,25.75000000000025,0.5,0.0,0.0,1.0,0.14753578447637145,0.12086798127297071,0.2069813195821474,0.0819602089980438
2,15.5,-95.0,-55.0,28.150000000000254,0.5,0.0,0.0,1.0,0.09724912612209295,0.13730729322957297,0.1802534167193046,0.22392655623580648
2,6.0,-95.0,-42.5,-77.5,0.5,0.0,0.0,0.0,0.1326970315225203,0.12687083748192335,0.09141336700921272,0.087141703370602
2,-85.0,-97.5,-90.0,-90.0,0.0,0.0,0.0,0.0,0.11630688712537343,0.2315603020816392,0.20921319205644928,0.19715706276474196
2,65.5,-45.0,-32.5,-85.0,1.0,0.0,0.0,0.0,0.14457506908898288,0.1515120061091939,0.07480519936279137,0.24566851543663537
2,6.0,-95.0,-42.5,38.500000000000284,0.5,0.0,0.0,1.0,0.16847942404488533,0.07240498702309149,0.0823674849933013,0.09037652164307775
2,6.0,-95.0,-42.5,-25.499999999999936,0.5,0.0,0.0,0.25,0.1575821999776296,0.16267191313880336,0.049644162328698206,0.07767403208629638
2,15.5,-95.0,-57.5,25.60000000000025,0.5,0.0,0.0,1.0,0.11206413387694344,0.16022893363154592,0.3,0.2525505440011018
2,6.0,-95.0,-42.5,25.75000000000025,0.5,0.0,0.0,1.0,0.24376526975400672,0.1058332620226934,0.022222433234969745,0.043159098078722695
2,-100.0,-100.0,-100.0,-100.0,0.0,0.0,0.0,0.0,0.1550657077953321,0.19253365332624417,0.18479859113943964,0.22141318597906468
2,6.0,-95.0,-42.5,25.75000000000025,0.5,0.0,0.0,1.0,0.1793603397939528,0.140079485458383,0.03133446353282824,0.06270420149191665
2,6.0,-95.0,-42.5,25.75000000000025,0.5,0.0,0.0,1.0,0.17250360409924342,0.04499250492429496,0.1940087747051934,0.11911036779587836
2,-27.5,-97.5,-70.0,-87.5,0.0,0.0,0.0,0.0,0.19174482735354903,0.18804944832260143,0.10578352606693729,0.04404870680874272
2,-100.0,-100.0,-100.0,-100.0,0.0,0.0,0.0,0.0,0.22532057613013348,0.22442136986016917,0.1535625071805761,0.08221094574670308
2,-100.0,-100.0,-100.0,-100.0,0.0,0.0,0.0,0.0,0.19406800820847064,0.24864474944041123,0.14454769389425304,0.03716589737393105
2,-67.5,-97.5,-85.0,-87.5,0.0,0.0,0.0,0.0,0.18589039933793822,0.20611983355118788,0.22722965088151573,0.06253301418465332
3,3.0,-75.0,-42.5,-75.0,0.25,0.0,0.0,0.0,0.3,0.1561787409052197,0.23143869625348132,0.15270892781778103
3,2.5,-50.0,-47.5,-75.0,0.25,0.0,0.0,0.0,0.24609898940495276,0.12324193804908369,0.22638669856329102,0.13906180951284527
3,-65.0,-97.5,-82.5,-87.5,0.0,0.0,0.0,0.0,0.3,0.19215774629304372,0.3,0.1809004460697999
3,25.0,-72.5,-32.5,-75.0,0.75,0.0,0.0,0.0,0.3,0.18234892853513915,0.21547563582717183,0.220529096727956
3,-34.0,-77.5,-62.5,-82.5,0.25,0.0,0.0,0.0,0.2738462456642689,0.19238964555980873,0.22638935106692212,0.19263222313633893
3,25.0,-75.0,-40.0,-75.0,0.75,0.0,0.0,0.0,0.28814260636358424,0.14196656152927026,0.3,0.16557592425096698
3,25.5,-82.5,-42.5,-75.0,0.75,0.0,0.0,0.0,0.29774526652276545,0.17322187620610807,0.2230087453977734,0.15249859717880054
3,25.0,-92.5,-40.0,-72.5,0.75,0.0,0.0,0.0,0.3,0.14904884504059232,0.2800046018821857,0.1976242406029083
3,25.0,-65.0,-32.5,-60.0,0.75,0.0,0.0,0.0,0.3,0.16763919472753913,0.22371666132787307,0.19184788226570884
3,15.5,-70.0,-47.5,-77.5,0.75,0.0,0.0,0.0,0.3,0.15426799975140887,0.21781385752794918,0.16781272128178412
3,15.5,-57.5,-47.5,-72.5,0.75,0.0,0.0,0.0,0.2216400691159535,0.10970124203616324,0.23996799890115017,0.14417706120867393
3,30.5,-85.0,-35.0,-70.0,0.75,0.0,0.0,0.0,0.19372945320213908,0.1293478483683936,0.29082413119187345,0.11207115211667412
3,15.5,-65.0,-45.0,-75.0,0.5,0.0,0.0,0.0,0.18010393178254344,0.16315620889859853,0.2088356538698321,0.08061446732770268
3,13.0,-72.5,-57.5,-80.0,0.5,0.0,0.0,0.0,0.3,0.14559258933694444,0.3,0.18288979681098497
3,25.0,-77.5,-37.5,-72.5,0.75,0.0,0.0,0.0,0.21741636862472355,0.1359712443093118,0.2021982359146532,0.13721788662101436
3,24.0,-55.0,-47.5,-77.5,0.75,0.0,0.0,0.0,0.24141050979271322,0.1595489215406786,0.2854259975302385,0.13967368269925126
3,22.0,-82.5,-42.5,-75.0,0.75,0.0,0.0,0.0,0.23251790130795932,0.16112941499353506,0.2654405489172688,0.1806567640807117
3,-100.0,-100.0,-100.0,-100.0,0.0,0.0,0.0,0.0,0.23672551776946124,0.16790275948760502,0.3,0.12811491996700503
3,13.0,-95.0,-60.0,25.60000000000025,0.5,0.0,0.0,1.0,0.20762530365389034,0.07849349445518414,0.13701458902106786,0.1559911845283102
3,-50.0,-67.5,-77.5,-82.5,0.0,0.0,0.0,0.0,0.1812797206736971,0.09676817178042782,0.11224992176188534,0.14667460228956491
3,-60.0,-92.5,-97.5,-72.5,0.0,0.0,0.0,0.0,0.16476915332605707,0.0782783445278098,0.15218934728492817,0.23328066384946533
3,11.5,-95.0,-40.0,36.70000000000027,0.5,0.0,0.0,1.0,0.11979755239683818,0.09251326708033465,0.15311042128167407,0.13318564639351305
3,15.5,-95.0,-55.0,25.60000000000025,0.5,0.0,0.0,1.0,0.2045733452476447,0.0573713808821754,0.13261254288473684,0.24030486681154814
3,15.5,-95.0,-57.5,25.60000000000025,0.5,0.0,0.0,1.0,0.18865219598406147,0.042439042315253396,0.2984878062640512,0.19332308661787667
3,-40.0,-70.0,-50.0,-90.0,0.0,0.0,0.0,0.0,0.1473727056684898,0.12089909227484903,0.19697751253828616,0.29030130327062226
3,15.5,-95.0,-57.5,25.60000000000025,0.5,0.0,0.0,1.0,0.17611102541388313,0.04454739783958137,0.15532433821514746,0.19752759802806863
3,-72.5,-90.0,-67.5,-90.0,0.0,0.0,0.0,0.0,0.17091369530131614,0.05017222674819806,0.11181672109894654,0.11862432795759326
3,-32.5,-95.0,-87.5,25.60000000000025,0.0,0.0,0.0,1.0,0.2681110909965524,0.0549617478430339,0.16160048137745078,0.188561180069019
3,15.5,-95.0,-57.5,25.60000000000025,0.5,0.0,0.0,1.0,0.20126925795008757,0.03810678891500948,0.20624440263498994,0.15167927395542208
3,15.5,-95.0,-57.5,25.60000000000025,0.5,0.0,0.0,1.0,0.19010286014215033,0.05060771766797192,0.15001682409258107,0.20510748895518952
3,8.0,-95.0,-60.0,-12.449999999999852,0.5,0.0,0.0,0.5,0.08520507602749085,0.11059993687753072,0.021535341175215245,0.11278999180107115
3,15.0,-95.0,-27.5,-42.299999999999926,0.5,0.0,0.0,0.25,0.03882979142677281,0.05487679948984395,0.018912340009601646,0.11975873681011136
3,-4.0,-90.0,-67.5,-100.0,0.5,0.0,0.0,0.0,0.06592452882056668,0.052751068394078594,0.034514947756102234,0.2115979993287076
3,23.0,-80.0,-22.5,-80.0,0.75,0.0,0.0,0.0,0.07964038576767445,0.14882520660289392,0.03588443593837471,0.14082857633293147
3,35.0,-77.5,-35.0,-60.0,0.75,0.0,0.0,0.0,0.0458656474181031,0.07974089144148873,0.0297842241642766,0.11044806485204674
3,28.5,-95.0,-52.5,-75.0,0.75,0.0,0.0,0.0,0.06822521667459967,0.07985756093350425,0.0317614713349746,0.19191071728047018
3,15.0,-92.5,-30.0,-47.54999999999993,0.5,0.0,0.0,0.25,0.051763004741214376,0.08110474630269833,0.030447237575710554,0.10722388212151719
3,32.5,-70.0,-16.299999999999926,-67.5,1.0,0.0,0.25,0.0,0.2586313463691038,0.18723261394356389,0.25619943842169557,0.07471379921882662
3,40.5,-57.5,-27.5,25.75000000000025,1.0,0.0,0.0,1.0,0.15398842533344864,0.18148486147791212,0.0713884008051704,0.12172570805179793
3,56.5,-90.0,-30.0,25.60000000000025,1.0,0.0,0.0,1.0,0.11341108409896042,0.031740497037570384,0.10786911783683142,0.0690025339180016
3,65.5,-95.0,-55.0,25.60000000000025,1.0,0.0,0.0,1.0,0.18572426504082087,0.16096820198575837,0.1832369293664821,0.10191466751544441
3,37.0,-80.0,-30.0,25.60000000000025,1.0,0.0,0.0,1.0,0.12339579343615185,0.13786429025306696,0.23685518770118552,0.19267979552250944
3,50.0,-25.349999999999937,-30.0,-62.5,1.0,0.25,0.0,0.0,0.20641897403396633,0.13254655466575524,0.07686754038828432,0.17293604406336252
3,-47.5,-95.0,-32.5,-90.0,0.0,0.0,0.0,0.0,0.22653933889660854,0.0942659444790456,0.2895458647820156,0.1156520005649359
3,15.5,-95.0,-57.5,25.60000000000025,0.5,0.0,0.0,1.0,0.13214404104769,0.16277704692849865,0.2367754790686375,0.18797822283720186
3,15.5,-92.5,-37.5,25.60000000000025,0.5,0.0,0.0,1.0,0.19290531305235742,0.097240516036733,0.23557887238334793,0.12080175242531867
3,6.0,-95.0,-42.5,25.75000000000025,0.5,0.0,0.0,1.0,0.23644036815799416,0.08451153040280737,0.04593014550714441,0.06713553641513649
3,18.0,-75.0,-30.0,25.60000000000025,0.5,0.0,0.0,1.0,0.25422853917534843,0.07905525889408166,0.23635498438334102,0.13959105020935642
3,6.0,-95.0,-42.5,25.75000000000025,0.5,0.0,0.0,1.0,0.13034766278337354,0.10851131846151767,0.177094610829754,0.19136482870914043
3,15.5,-95.0,-57.5,25.60000000000025,0.5,0.0,0.0,1.0,0.15477121910439792,0.11887453168530751,0.16110582677537644,0.157823231267267
3,42.5,-67.5,-32.5,25.60000000000025,1.0,0.0,0.0,1.0,0.21984093130738377,0.2785235577740129,0.299191783996274,0.11634350441489294
3,6.0,-95.0,-42.5,25.75000000000025,0.5,0.0,0.0,1.0,0.11454356379297843,0.10972089013203716,0.05363973472604267,0.058065216227366455
3,15.5,-95.0,-57.5,25.60000000000025,0.5,0.0,0.0,1.0,0.1791482335042689,0.19632896319318635,0.19653642852448638,0.12655095792129836
3,22.5,-65.0,-30.0,25.60000000000025,0.75,0.0,0.0,1.0,0.125665487750998,0.14800884764560215,0.17832052554662223,0.13491943695042527
3,15.5,-95.0,-42.5,26.35000000000025,0.5,0.0,0.0,1.0,0.11925458694549157,0.10713454554898223,0.2217171809394678,0.27325364420442816
3,15.5,-95.0,-57.5,25.900000000000254,0.5,0.0,0.0,1.0,0.20186458528909015,0.15640403859765983,0.25365007918253657,0.2045787375520446
3,15.5,-95.0,-57.5,25.60000000000025,0.5,0.0,0.0,1.0,0.21447543549832462,0.08473220014273002,0.29403391522489597,0.09016450466864936
3,-60.0,-95.0,-42.5,-90.0,0.0,0.0,0.0,0.0,0.18068556274641379,0.1429405990671062,0.22920852274799006,0.1641949984862947
3,-24.5,-95.0,-57.5,25.60000000000025,0.25,0.0,0.0,1.0,0.2043161663216188,0.15925260607688352,0.184176667304698,0.10423452552303897
3,6.0,-95.0,-42.5,25.75000000000025,0.5,0.0,0.0,1.0,0.18204975281623575,0.10954775304069794,0.10203455113456855,0.2118934562022174
3,15.5,-95.0,-37.5,25.60000000000025,0.5,0.0,0.0,1.0,0.20098656160209635,0.13725280996032282,0.3,0.16278248797205325
3,-65.0,-95.0,-97.5,-80.0,0.0,0.0,0.0,0.0,0.12232323559428039,0.2229725541845255,0.09371515153514834,0.08102017992109779
3,38.0,-87.5,-30.0,25.60000000000025,1.0,0.0,0.0,1.0,0.1300335675582302,0.03029900298067112,0.1229392227788796,0.11759073021534973
3,3.0,-95.0,-45.0,25.750000000000252,0.5,0.0,0.0,1.0,0.2201197559992929,0.15554871849276944,0.16391140689881448,0.11541737759276766
3,6.0,-95.0,-42.5,28.000000000000256,0.5,0.0,0.0,1.0,0.1373077449920114,0.044090217524042324,0.0988769153510209,0.09039194436563684
3,6.0,-95.0,-42.5,25.75000000000025,0.5,0.0,0.0,1.0,0.1214878361409347,0.13185359035022998,0.15823067479721856,0.04358362669060011
3,17.5,-95.0,-55.0,26.50000000000025,0.5,0.0,0.0,1.0,0.1641243516843233,0.10484593416475946,0.16516066956129016,0.22238073022308527
3,15.5,-95.0,-57.5,25.60000000000025,0.5,0.0,0.0,1.0,0.27297897953377165,0.19068683118997937,0.16288475305085687,0.10390070206790318
3,15.5,-95.0,-57.5,25.60000000000025,0.5,0.0,0.0,1.0,0.14124884595020917,0.1316301784879789,0.21205669476492137,0.12653716007760965
