generation,gain_enemy_2,gain_enemy_6,kill_enemy_2,kill_enemy_6,sigma_0,sigma_1,sigma_2,sigma_3
0,-100.0,-100.0,0.0,0.0,0.29265938676051434,0.030751833205086974,0.11017517849970045,0.08908963765570771
0,1.0,-95.0,0.5,0.0,0.24880922296537172,0.079755276234231,0.17192786114761593,0.1249780817082522
0,66.0,-92.5,1.0,0.0,0.030429778744284396,0.12268731661300893,0.06788823808003795,0.01016183315941308
0,-100.0,-100.0,0.0,0.0,0.13046883494351647,0.2520010153976281,0.1348432387609469,0.2763065248137373
0,-57.5,-95.0,0.0,0.0,0.16645620496032607,0.04215009511448178,0.011177679515597571,0.2014862424778516
0,-47.5,-95.0,0.0,0.0,0.1875452521979404,0.08868219618566578,0.03997239113370483,0.2662024797957799
0,15.0,-95.0,0.5,0.0,0.12212903307748105,0.18094444110753263,0.04716990180724777,0.2706772478715469
0,-100.0,-100.0,0.0,0.0,0.12328302500586934,0.16615900997018526,0.12162995412696476,0.09754511528174446
0,-100.0,-100.0,0.0,0.0,0.017110992706836914,0.05280814860526852,0.004642448959189594,0.1259514495330302
0,-100.0,-100.0,0.0,0.0,0.07877671212520077,0.09900197456900996,0.10261516762413299,0.1593353071206201
0,74.0,-92.5,1.0,0.0,0.2922025567418632,0.09609756929264758,0.0763384624489138,0.17110562518540834
0,-70.0,-95.0,0.0,0.0,0.016809457615666965,0.25496347738410674,0.005315783639828008,0.16934374443569683
0,73.0,-92.5,1.0,0.0,0.16767331026439825,0.25158746113036345,0.16297236279670418,0.004565490730262655
0,-100.0,-100.0,0.0,0.0,0.2009872175621958,0.24097408765062842,0.19900439042909673,0.2655409389044768
0,-100.0,-100.0,0.0,0.0,0.2230320622071181,0.010073911771123111,0.012369776625622175,0.010225103127074087
0,9.0,-67.5,0.5,0.0,0.15121149116513818,0.2893028347190607,0.18345412034568612,0.046147222777633036
0,-100.0,-100.0,0.0,0.0,0.2549362114006371,0.05557936799073152,0.22887428553737038,0.2140811058519958
0,-100.0,-100.0,0.0,0.0,0.10503693220903583,0.1765227000321423,0.2550900278162217,0.16569355966282737
0,-100.0,-100.0,0.0,0.0,0.05416559347790482,0.1684738154217053,0.22265810040700867,0.24150865110565972
0,-18.5,-97.5,0.25,0.0,0.2566232144006504,0.10362313162529689,0.27460610583328915,0.06656849573990391
0,-100.0,-100.0,0.0,0.0,0.16466586113761175,0.11908125101281794,0.29870670672806704,0.11902176368537326
0,-100.0,-100.0,0.0,0.0,0.10559779130959115,0.17356762699893555,0.20348483584639146,0.05802013308673204
0,-100.0,-100.0,0.0,0.0,0.052123669703448436,0.29541456248557046,0.09559052792443856,0.2636963586217944
0,-90.0,-90.0,0.0,0.0,0.10466849367611833,0.10537204509484299,0.2700306209359646,0.027989885022671655
0,-47.5,-95.0,0.0,0.0,0.2298607994044649,0.24658123283096367,0.06309315541304474,0.0275759211943014
0,5.5,-92.5,0.5,0.0,0.07370528711345542,0.07462700246323936,0.1052842679129267,0.22103653595388417
0,-97.5,-75.0,0.0,0.0,0.25617718414784546,0.05671305160101936,0.10081077229925962,0.026129280171238254
0,-92.5,-100.0,0.0,0.0,0.12013894228034805,0.13237818042241914,0.2227016605474753,0.18185596417692698
0,-100.0,-100.0,0.0,0.0,0.27795223086617954,0.05757375114552525,0.18650541051466982,0.2966209183365043
0,-100.0,-100.0,0.0,0.0,0.09421835238531207,0.08788876279847176,0.13484826373364234,0.05308433753935327
0,15.5,-95.0,0.5,0.0,0.2215399293221009,0.2396714215553789,0.04702275911831997,0.13798539226948833
0,15.5,-95.0,0.5,0.0,0.2467833388162844,0.20952466485827187,0.24250486533056295,0.06448857497099489
0,-100.0,-100.0,0.0,0.0,0.05347994827788961,0.07388754644286978,0.23198603106047366,0.17756899491724476
0,-100.0,-100.0,0.0,0.0,0.11399471312128229,0.26503385418729214,0.18220857406197818,0.030585731847131724
0,24.0,-92.5,1.0,0.0,0.12893193073427558,0.09391806027006751,0.006239479160715944,0.14807649645618667
0,-100.0,-100.0,0.0,0.0,0.22892596034270535,0.16162766354407132,0.08329756705729795,0.12543880679148642
0,-47.5,-95.0,0.0,0.0,0.08977356081008793,0.1668482732782717,0.27938286410512514,0.13898368134332642
0,-90.0,-95.0,0.0,0.0,0.14284653675023626,0.23845709694499795,0.1024574315488565,0.17127839357431698
0,-100.0,-100.0,0.0,0.0,0.28319862332363244,0.20920516326050223,0.17711936311485432,0.2053996675533054
0,15.5,-95.0,0.5,0.0,0.16075441660474143,0.22829103270467307,0.2256728204651931,0.25104104899561624
0,-57.5,-92.5,0.0,0.0,0.19169268473121334,0.14196583525809778,0.0038220159653914007,0.003734343274963869
0,-47.5,-95.0,0.0,0.0,0.03327442719772459,0.10284867460686502,0.002399517408464369,0.2903147837994783
0,-35.0,-57.5,0.0,0.0,0.09537925620739951,0.20750881984073796,0.17216438880209148,0.15412913625981017
0,7.0,-95.0,0.5,0.0,0.1426308367087495,0.004714661120376517,0.010853300664054844,0.09514363530577255
0,-82.5,-95.0,0.0,0.0,0.26233296682617285,0.22760090054395876,0.17542144702070223,0.007520714046732979
0,15.0,-95.0,0.5,0.0,0.08834709327161663,0.15955272317311434,0.17689624196803877,0.14837777258045318
0,-100.0,-90.0,0.0,0.0,0.00699488481767132,0.11533407183565014,0.2908033179021376,0.05730858539721993
0,-100.0,-100.0,0.0,0.0,0.2927029276461713,0.21590539368770983,0.10346360167327341,0.1526058457435782
0,-47.5,-95.0,0.0,0.0,0.29601193304776513,0.137518964806987,0.059064258770057894,0.11722963638122136
0,-100.0,-100.0,0.0,0.0,0.07019494935504363,0.15320306646044382,0.20141927197548531,0.24628755867174532
0,-100.0,-100.0,0.0,0.0,0.12423521787658098,0.2932678991261575,0.24397219379978577,0.24438621961193524
0,6.0,-95.0,0.5,0.0,0.1650371760520738,0.07471441494463062,0.20850093679999568,0.044279694522397404
0,-77.5,-92.5,0.0,0.0,0.003919270628066851,0.1414317870498552,0.02276625810832944,0.023889884985722698
0,-47.5,-95.0,0.0,0.0,0.2747243552636797,0.18361055984364785,0.09889732482141345,0.2619254679377335
0,-95.0,-100.0,0.0,0.0,0.01039769091531213,0.016415854125917118,0.21081135787791477,0.18475940275396116
0,-100.0,-100.0,0.0,0.0,0.29610886279776966,0.1450989181713514,0.1650376084297126,0.1478014709333296
0,-62.5,-95.0,0.0,0.0,0.1490013725689638,0.21244463281738588,0.043977459946141405,0.14275989579475487
0,-100.0,-100.0,0.0,0.0,0.1797314901210166,0.26577679066469206,0.07444857702102448,0.11765333059046808
0,-100.0,-100.0,0.0,0.0,0.09512623186392428,0.2370729803466347,0.24724151813719897,0.2686563865880158
0,-82.5,-100.0,0.0,0.0,0.2993461705186168,0.24936628477542336,0.1119153201111234,0.20400237996143528
0,-100.0,-100.0,0.0,0.0,0.0847623714371515,0.1713707629387767,0.29842149340005847,0.08925592020259249
0,-90.0,-95.0,0.0,0.0,0.21018069305595796,0.2236429764758709,0.12541076028002465,0.17412702570922875
0,-100.0,-100.0,0.0,0.0,0.23589254571772358,0.1293663721686158,0.2580786243090972,0.1979395937148969
0,15.5,-95.0,0.5,0.0,0.07746426316438897,0.15707851477276732,0.05571935202891437,0.01197672223458499
0,79.0,-92.5,1.0,0.0,0.2173939524734244,0.15495483228576615,0.03948750808744098,0.12654931262838678
0,-100.0,-100.0,0.0,0.0,0.20723015512136567,0.27983574654689963,0.16937827561427288,0.02773927369435485
0,47.0,-65.0,1.0,0.0,0.2599855711024502,0.2673869391754035,0.14780355129510692,0.2690930481814517
0,-100.0,-100.0,0.0,0.0,0.27374133679412144,0.06393702850432097,0.15371267099859057,0.13096603758060368
0,-47.5,-95.0,0.0,0.0,0.03414425897126526,0.030952725719933613,0.030379299973651894,0.25385377028649814
0,-24.5,-87.5,0.25,0.0,5.09634291844252e-06,0.11970443823542137,0.13480271718972395,0.010563233676587036
0,-100.0,-100.0,0.0,0.0,0.009546512712659449,0.2237584431789357,0.2981769965851979,0.24384600401331646
0,-100.0,-100.0,0.0,0.0,0.13098744917066565,0.22785281085308892,0.29747612981157495,0.16153910488119075
0,-100.0,-100.0,0.0,0.0,0.24487658699264025,0.2882405124002621,0.2250545119248889,0.006438765577246075
0,-100.0,-100.0,0.0,0.0,0.055782358170792586,0.19894068603050538,0.218457698697776,0.22187384667364732
0,-100.0,-100.0,0.0,0.0,0.20559345731382542,0.2929366542797804,0.28377365032427576,0.16691454020609806
0,-100.0,-100.0,0.0,0.0,0.05843723740736184,0.14217508682969981,0.05304517750169376,0.15577768991618235
0,15.5,-95.0,0.5,0.0,0.2681214603914213,0.2700783911184232,0.25792230534397464,0.2740731735615467
0,-100.0,-100.0,0.0,0.0,0.08067473528983728,0.03004168062922271,0.2039152094044842,0.024627725943039646
0,-100.0,-100.0,0.0,0.0,0.2988940195621323,0.14062632169131647,0.06576701162375038,0.26141863842221774
0,-100.0,-100.0,0.0,0.0,0.276557555868209,0.16776137787500542,0.1424702633753471,0.0982611663465073
1,-100.0,-100.0,0.0,0.0,0.2704922271988874,0.23033248007024604,0.16955484486557065,0.12268140418585047
1,-100.0,-100.0,0.0,0.0,0.18982483108392834,0.22396586023930495,0.16722972305455677,0.21271371452929283
1,-100.0,-100.0,0.0,0.0,0.0714189138355062,0.04574800386473289,0.19787153974222368,0.18713128309337831
1,74.0,-95.0,1.0,0.0,0.10321485113537313,0.05178150654675206,0.044650760717290815,0.23056263550410577
1,-100.0,-100.0,0.0,0.0,0.044128415978796236,0.19741725962263926,0.22971554596057597,0.23194906657265227
1,-32.5,-95.0,0.25,0.0,0.1100401467305306,0.22871033188147313,0.032137455663304594,0.12991093535272566
1,-72.5,-100.0,0.0,0.0,0.07091942824448996,0.15764015083575444,0.159742773084627,0.3
1,-97.5,-97.5,0.0,0.0,0.06529635676651464,0.20827287937682223,0.2846212101178568,0.0017293428153109746
1,-45.0,-65.0,0.0,0.0,0.08537037229519963,0.2853263284194437,0.017572830560709896,0.1302733832193075
1,-100.0,-100.0,0.0,0.0,0.12995709069153427,0.12852579314311716,0.07170972218529406,0.09493572033133747
1,53.0,-90.0,0.75,0.0,0.2954177997278204,0.18626689106317376,0.17551984099173715,0.24591161410050594
1,-55.0,-95.0,0.0,0.0,0.044885955370621074,0.3,0.21039172073907308,0.28688432815789705
1,15.5,-95.0,0.5,0.0,0.12520471033936392,0.11636776220385996,0.28014493787107436,0.07066993601832096
1,-100.0,-100.0,0.0,0.0,0.29088802518490803,0.046826640654488716,0.031175669541627548,0.03696489379543836
1,-100.0,-100.0,0.0,0.0,0.15888864405816908,0.3,0.07317683243741299,0.05721813877672193
1,-45.0,-95.0,0.0,0.0,0.21439434474290586,0.06702928663574573,0.27330002065662273,0.22958203095918617
1,52.0,-87.5,1.0,0.0,0.2604577837239451,0.16222924752521853,0.2788842386266941,0.21532496191147285
1,74.0,-92.5,1.0,0.0,0.10440817808615338,0.07735482277152708,0.27656142875182765,0.11603459425912702
1,15.5,-95.0,0.5,0.0,0.01646554604734946,0.20077311594468594,0.14195591409082242,0.3
1,-100.0,-100.0,0.0,0.0,0.057409709351834995,0.001,0.0867960988555351,0.07436349522346743
1,-100.0,-100.0,0.0,0.0,0.2446995587869366,0.02979357067993855,0.09074501094375712,0.069820080682077
1,-0.5,-95.0,0.5,0.0,0.266272517469415,0.06354774619400828,0.17977401234547366,0.10299591067607108
1,5.5,-87.5,0.5,0.0,0.034784102810507485,0.13953236415426049,0.09209274702197426,0.01119812022296762
1,-100.0,-100.0,0.0,0.0,0.14631414698349549,0.28598634174494225,0.15577492074123336,0.29715385022494534
1,-90.0,-95.0,0.0,0.0,0.18274850406751297,0.032943610417743935,0.009504601167516452,0.2100732704250748
1,-47.5,-95.0,0.0,0.0,0.18015185222409902,0.07861687881520804,0.042772597064283005,0.20740322084481144
1,15.5,-95.0,0.5,0.0,0.1568392691452108,0.1577387818538596,0.04563295875599961,0.28591790939019784
1,-100.0,-100.0,0.0,0.0,0.12677585849956277,0.17428777745994622,0.1427261985826101,0.08017756645306628
1,-100.0,-100.0,0.0,0.0,0.025262095023215345,0.06452948397251049,0.004637998250443102,0.1855118084169691
1,-100.0,-100.0,0.0,0.0,0.07836463062782395,0.07866358270486314,0.11659301683036274,0.18787594234701474
1,74.0,-92.5,1.0,0.0,0.24319329850942292,0.08063658488144745,0.1044568144626178,0.19828752456892154
1,-52.5,-97.5,0.0,0.0,0.01164239504559841,0.2726026353352649,0.004189502495823185,0.13484677017175556
1,73.0,-92.5,1.0,0.0,0.2268352545908708,0.2766567612516441,0.14736645675184135,0.0054393561417636176
1,-100.0,-100.0,0.0,0.0,0.19081706422023856,0.1724993750446152,0.15495568741350726,0.2678148495860657
1,-100.0,-100.0,0.0,0.0,0.3,0.00768991933462538,0.010328246362567309,0.010679209943080996
1,7.0,-67.5,0.5,0.0,0.14924102916019277,0.21869150461337325,0.19099581659434572,0.052566996827725955
1,-47.5,-95.0,0.0,0.0,0.3,0.04971600437705914,0.2309716450772481,0.16641635725983595
1,-100.0,-100.0,0.0,0.0,0.10904573568482483,0.21073073383183932,0.1987948689243945,0.15116768985835433
1,-100.0,-100.0,0.0,0.0,0.05644959419489866,0.16138776178274983,0.24507697359043332,0.2802698300940082
1,-57.5,-95.0,0.0,0.0,0.3,0.12228426302459795,0.23746289603087156,0.07466697064918562
1,-100.0,-100.0,0.0,0.0,0.1236757049317205,0.1564279033517489,0.28536646019347556,0.12247410641308425
1,-100.0,-100.0,0.0,0.0,0.1140491157659486,0.1530257403477275,0.16707423463047089,0.07081336931586679
1,-100.0,-100.0,0.0,0.0,0.04654739127285597,0.3,0.10818425434755001,0.3
1,7.5,-95.0,0.5,0.0,0.06993259954830001,0.09730509747871567,0.26395285389909406,0.020912230137751103
1,22.0,-95.0,0.5,0.0,0.22492146846279976,0.2393945801010111,0.052704703557926946,0.024942317815665457
1,5.5,-95.0,0.5,0.0,0.07964662829331981,0.08184295526894667,0.08958889392141897,0.18075435661424716
1,-100.0,-95.0,0.0,0.0,0.2760479206328276,0.057339529470709874,0.09138539378693875,0.03634936589716652
1,-92.5,-100.0,0.0,0.0,0.14468516837423936,0.10693939849123935,0.2666204319723826,0.1819726903667212
1,-85.0,-95.0,0.0,0.0,0.2227058686565002,0.06134685107585666,0.1609569081833611,0.3
1,-100.0,-100.0,0.0,0.0,0.1176342605006583,0.1023278525751969,0.11064736781127955,0.06712050991184618
1,-47.5,-95.0,0.0,0.0,0.200927265956198,0.2631015846249807,0.03796740533845036,0.1503897880381229
1,15.5,-95.0,0.5,0.0,0.27081368046398296,0.22420442896323217,0.3,0.05911584911903396
1,-60.0,-97.5,0.0,0.0,0.06134636730819989,0.0647978245019151,0.1800859213360328,0.1916659492824636
1,-100.0,-100.0,0.0,0.0,0.12024215119161134,0.3,0.2074506081794249,0.027727981171239906
1,24.5,-92.5,1.0,0.0,0.12177882653894088,0.09742768029084124,0.006478971431357502,0.12546168521366927
1,-100.0,-100.0,0.0,0.0,0.2192456024860195,0.18642730020635154,0.0634018978837822,0.13842225645537426
1,-47.5,-95.0,0.0,0.0,0.10182123842252629,0.18609867453276535,0.3,0.16049116556153703
1,-60.0,-95.0,0.0,0.0,0.10245817424411043,0.20457263718679058,0.1200416403964306,0.16937006030064672
1,-100.0,-100.0,0.0,0.0,0.3,0.2595714792320115,0.20375722703733645,0.24070175668729543
1,15.5,-95.0,0.5,0.0,0.1377555968862887,0.23951756649870254,0.2017708562196552,0.1930312790216279
1,-55.0,-95.0,0.0,0.0,0.14656903919612546,0.10278432918529004,0.003654552869523557,0.003276636865064965
1,-85.0,-95.0,0.0,0.0,0.037185348970713746,0.12554036379260508,0.0024645173827858784,0.3
1,-65.0,-80.0,0.0,0.0,0.10995434219188219,0.2200921679393206,0.19015835454649924,0.12630271369816007
1,34.0,-95.0,0.75,0.0,0.09620226066154527,0.0041629771389119375,0.010226236001642198,0.08961475675671467
1,-82.5,-95.0,0.0,0.0,0.2589144663771956,0.20323222963560109,0.17945264491050644,0.008751514251097494
1,22.5,-90.0,0.75,0.0,0.09484968545580505,0.13448699592715319,0.1972919842518055,0.15113152910701533
1,-100.0,-97.5,0.0,0.0,0.005375358897853168,0.13578197176453888,0.3,0.05937313171083094
1,-85.0,-95.0,0.0,0.0,0.2836894078910407,0.2175826951952697,0.10040228743730367,0.1544336314909359
1,-52.5,-95.0,0.0,0.0,0.28790938289697027,0.12227125124675646,0.06743246118052033,0.11771233902217039
1,-100.0,-100.0,0.0,0.0,0.07798322920951475,0.12390954510738565,0.1492702277071279,0.27635608206770323
1,-47.5,-95.0,0.0,0.0,0.12913527696662847,0.23123048096750853,0.20952576706461454,0.3
1,6.0,-95.0,0.5,0.0,0.1627999143147661,0.07793104232967728,0.2495540903022829,0.037512160207588144
1,-100.0,-100.0,0.0,0.0,0.005105145971136016,0.13860049483828715,0.018689946242540657,0.028146595377556115
1,-100.0,-100.0,0.0,0.0,0.2810936727682242,0.14125113443025314,0.10450491984175649,0.3
1,-60.0,-75.0,0.0,0.0,0.00889189250802888,0.015466577928605599,0.18733795658976626,0.17199923369928807
1,-100.0,-100.0,0.0,0.0,0.2714121938029423,0.16733695333671642,0.19872962069396877,0.16692343576149665
1,-100.0,-100.0,0.0,0.0,0.17815106357144803,0.1941943246036443,0.044591702720886625,0.15879396161921208
1,-100.0,-100.0,0.0,0.0,0.14985793273854417,0.26783696367827686,0.07091956821337227,0.10686032330834806
1,-100.0,-100.0,0.0,0.0,0.07358319159160603,0.235053218580289,0.2085731267880071,0.26693250889512554
1,-62.5,-95.0,0.0,0.0,0.3,0.3,0.12108392516836228,0.2319286576533179
1,-100.0,-100.0,0.0,0.0,0.11720055744150058,0.18900808361541904,0.2555021431182951,0.09966050602808395
1,-100.0,-100.0,0.0,0.0,0.2417878395673906,0.24020697044523526,0.13805074760818367,0.21567476324409587
1,-60.0,-97.5,0.0,0.0,0.16758585331458534,0.15019099233384242,0.25271757997000693,0.20508176059107916
1,15.5,-95.0,0.5,0.0,0.08094123213603305,0.18268930186062626,0.0574711892943193,0.012306729417831386
1,82.5,-92.5,1.0,0.0,0.1494353364881602,0.20668931729548504,0.038151705741519965,0.10710331871748269
1,74.0,-92.5,1.0,0.0,0.17598220178831558,0.19655636272718996,0.20208439524404354,0.022664199743863928
1,47.0,-65.0,1.0,0.0,0.28675380270685574,0.26755882266454784,0.11429744313091235,0.2907156578980788
1,-100.0,-100.0,0.0,0.0,0.2963753908978318,0.07344998047577803,0.14713974819002648,0.16756736487277799
1,-47.5,-95.0,0.0,0.0,0.03374402841173141,0.03756475758766175,0.025312549278615433,0.20398609819148747
1,-52.5,-90.0,0.0,0.0,0.001,0.13924247891302102,0.1163620755287604,0.008633461900085794
1,-100.0,-100.0,0.0,0.0,0.008286690596705795,0.1917528688021344,0.3,0.23002935550910292
1,-100.0,-100.0,0.0,0.0,0.14851079851330926,0.27763647901997274,0.3,0.18314727358191768
1,-100.0,-100.0,0.0,0.0,0.21305765515504774,0.2776712876977701,0.27447944161920435,0.007487558256327027
1,-77.5,-97.5,0.0,0.0,0.050601871529690326,0.19125397644859374,0.24404615409370725,0.2162933832891419
1,-100.0,-100.0,0.0,0.0,0.17316982620352517,0.25392094793336023,0.219135499543836,0.1427132084487235
1,6.0,-95.0,0.5,0.0,0.05428234273143517,0.15377372607560724,0.05225947376607729,0.11656352187666841
1,15.5,-95.0,0.5,0.0,0.2281043017513031,0.217629626087837,0.2413341380337737,0.3
1,-100.0,-100.0,0.0,0.0,0.06094852632278119,0.02682689259473512,0.23506952891295677,0.029508414400589243
1,-100.0,-100.0,0.0,0.0,0.3,0.1552014862555212,0.0413474073680166,0.22533650924498502
1,-100.0,-100.0,0.0,0.0,0.294567384445224,0.13002206917370737,0.1291476862774347,0.09691159816680162
2,73.5,-95.0,1.0,0.0,0.10809163134015826,0.06265796855109262,0.05817659084547839,0.28337309146587203
2,57.5,-95.0,1.0,0.0,0.3,0.14821944193519768,0.3,0.1670968387822851
2,74.0,-92.5,1.0,0.0,0.11379877790845547,0.09301856294313454,0.26251870545883865,0.12324588389069246
2,74.0,-92.5,1.0,0.0,0.2208893046085434,0.07657368647291223,0.11249958698893057,0.17316041194873072
2,32.5,-92.5,0.5,0.0,0.3,0.24333932426789434,0.2514135469041749,0.005265588898844438
2,24.0,-95.0,1.0,0.0,0.09309061262473835,0.08486283053896669,0.005905584456832718,0.14647514763036043
2,83.5,-92.5,1.0,0.0,0.16183821869150808,0.1934464671277249,0.02961009560288983,0.13184359474628773
2,74.0,-92.5,1.0,0.0,0.18350190346278034,0.21573274341667317,0.27312160137314595,0.020650033871845677
2,47.0,-65.0,1.0,0.0,0.22189497436369246,0.3,0.12711837875814647,0.3
2,15.5,-95.0,0.5,0.0,0.18672367008356566,0.10484351789685745,0.12284715657547518,0.1623711490151272
2,74.0,-92.5,1.0,0.0,0.15047220957809568,0.19705702035363917,0.11242718252533615,0.05428192033867587
2,38.5,-95.0,1.0,0.0,0.21315817268530948,0.11198996885101165,0.21697013043326868,0.12831038205344056
2,25.0,-95.0,0.75,0.0,0.1995333420251849,0.18231893718383826,0.22018505562810028,0.1675483056213544
2,3.0,-95.0,0.5,0.0,0.11509980045939194,0.04457843141866736,0.11356894733429722,0.04614840045906766
2,15.5,-95.0,0.5,0.0,0.19446777022248746,0.20024455038166328,0.0462488535248765,0.07007961677489696
2,74.0,-92.5,1.0,0.0,0.2170178021861984,0.08556286274068355,0.10680335989636906,0.20697237788327866
2,11.5,-95.0,0.5,0.0,0.1484770922086975,0.17228200563651194,0.06489818472628793,0.08591792329453464
2,6.0,-95.0,0.5,0.0,0.11188554177152986,0.12657433036894442,0.3,0.14654486138940243
2,11.5,-95.0,0.5,0.0,0.24451358897806733,0.16077543391229493,0.20771929487065088,0.13514270129834113
2,6.0,-95.0,0.5,0.0,0.11238265062556603,0.19239689981202235,0.2362002281999499,0.025098589207059197
2,74.0,-92.5,1.0,0.0,0.11319232557724308,0.10573475233031884,0.18986500006572415,0.07491721615731238
2,74.0,-87.5,1.0,0.0,0.17119050084808998,0.19538664201169065,0.11843207886603256,0.07053106481827834
2,15.5,-95.0,0.5,0.0,0.06920296983258224,0.18841262929616642,0.06427524822606757,0.03513921218213507
2,74.0,-92.5,1.0,0.0,0.3,0.1952361024646383,0.1362581308422777,0.1305921403743614
2,-15.5,-95.0,0.25,0.0,0.2032461909629471,0.1507497477747105,0.09270671635331428,0.16796550911594457
2,74.0,-92.5,1.0,0.0,0.16600777474320316,0.20113379047194557,0.11607910841771842,0.08773813002575158
2,15.5,-95.0,0.5,0.0,0.11372340476221224,0.16253107418698234,0.11556231734885022,0.07282366482023016
2,15.5,-95.0,0.5,0.0,0.18230231819050752,0.19199919184905914,0.2034883496923105,0.03895191550207163
2,15.5,-95.0,0.5,0.0,0.22552047800812985,0.2166315685806913,0.24193488212123757,0.15074108737515637
2,74.0,-92.5,1.0,0.0,0.19580253813699133,0.2035517692262549,0.22410580608134023,0.038719601724163104
2,-37.5,-92.5,0.0,0.0,0.10808778135924516,0.04649066193261117,0.14733224218311097,0.06293400212858768
2,-52.5,-95.0,0.0,0.0,0.18995059690543895,0.1394443046004167,0.10907444239163595,0.1778702487728101
2,23.0,-82.5,0.75,0.0,0.2924343856581325,0.2187185898198996,0.07905040339769244,0.20299437209117804
2,15.5,-95.0,0.5,0.0,0.22867656762130922,0.07037309166933615,0.13634311342080027,0.2270956233651943
2,74.0,-92.5,1.0,0.0,0.16410917469980565,0.0851182725401883,0.1774106360889839,0.19604212696579337
2,25.5,-85.0,1.0,0.0,0.2882360399951536,0.3,0.14564208269028384,0.22785099066994013
2,-47.5,-95.0,0.0,0.0,0.12275521394562072,0.07571050353936117,0.023079689786518538,0.15063779044091433
2,18.0,-85.0,0.5,0.0,0.1436787627433942,0.18690485584936187,0.18995609369723454,0.3
2,-80.0,-100.0,0.0,0.0,0.09834918046500032,0.10021505247839492,0.0376650292176499,0.1806163750532923
2,-47.5,-95.0,0.0,0.0,0.07003734930604599,0.12403728769354805,0.19987096588958367,0.10693283647702978
2,-47.5,-95.0,0.0,0.0,0.1945285037621487,0.06886399939849353,0.12894132117437604,0.15563722146086648
2,6.0,-95.0,0.5,0.0,0.24346364920627486,0.27695531999150336,0.27218121223269404,0.05002828740524172
2,15.5,-95.0,0.5,0.0,0.2269157293366766,0.1377102684914028,0.13003444163965613,0.11568169454655222
2,6.0,-95.0,0.5,0.0,0.16266268085199653,0.15773255055966456,0.23400181994922517,0.055088449113795755
2,18.5,-87.5,0.75,0.0,0.2662611153477599,0.21114471914435037,0.12420950366329088,0.024499427028666303
2,6.0,-95.0,0.5,0.0,0.2287075099571525,0.289315290330768,0.13802200240873774,0.26399776359192906
2,-32.5,-92.5,0.0,0.0,0.12133196843149144,0.23648127325501328,0.04878813465817034,0.05806343588329565
2,-14.0,-95.0,0.25,0.0,0.24095616305522538,0.16259634262287137,0.05751490403288715,0.10563487089499107
2,6.0,-95.0,0.5,0.0,0.2741906634715658,0.23639577090109753,0.0781167559998705,0.22082507080996286
2,-100.0,-100.0,0.0,0.0,0.26994362194319776,0.27900247399914285,0.1835340176236913,0.014332940700804856
2,15.5,-95.0,0.5,0.0,0.18199027020710357,0.10934334219353326,0.25120840913423115,0.06335116961075242
2,15.5,-95.0,0.5,0.0,0.04204477912019436,0.20470954382946405,0.06928772688490141,0.23262963082505397
